,f,Sgcc,varSgcc,Nsec,meanS,chiDelta
28,0.00175,0.9911656249999999,0.005484218750149011,1.91,1.0408884000000003,-1.07
29,0.0018125,0.99109875,0.005523974999785423,1.91,1.0408570000000004,-1.08
30,0.001875,0.99103125,0.005554375000298023,1.91,1.0408246000000003,-1.03
31,0.0019375,0.9909668749999999,0.005583068750798702,1.91,1.0408132000000003,-1.09
32,0.002,0.9908987499999999,0.0055434750020504,1.91,1.0407958000000004,-1.05
33,0.0020625,0.990833125,0.005531318750232458,1.91,1.0407762000000003,-1.06
34,0.002125,0.990766875,0.005504818748682737,1.91,1.0407609000000002,-1.06
35,0.0021875,0.9907006249999999,0.00554661875218153,1.91,1.0407373,-1.11
36,0.00225,0.9906312500000001,0.005539374997839332,1.91,1.0407065000000002,-1.09
37,0.0023125,0.990563125,0.005626868749037385,1.91,1.0406812,-1.08
38,0.002375,0.990495625,0.005609068749472499,1.91,1.0406647,-1.05
39,0.0024375,0.9904299999999999,0.0056528500020504,1.92,1.0408269999999997,-1.11
40,0.0025,0.990360625,0.005658568749204278,1.93,1.0412777000000002,-1.07
41,0.0025625,0.9902937500000001,0.005674374997615814,1.93,1.0412544000000001,-1.01
42,0.002625,0.990230625,0.005684618750587106,1.93,1.0412517000000001,-1.11
43,0.0026875,0.99016125,0.005781475000083447,1.93,1.0413744,-1.13
44,0.00275,0.990090625,0.005811718748882413,1.93,1.041659,-1.04
45,0.0028125,0.990025625,0.005813868751749396,1.93,1.0416466999999998,-1.08
46,0.002875,0.989958125,0.005808818750083446,1.93,1.0416179999999995,-1.04
47,0.0029375,0.989893125,0.005816618748009205,1.93,1.0415919999999999,-1.06
48,0.003,0.989826875,0.005823568750172854,1.93,1.0415697999999998,-1.08
49,0.0030625,0.989759375,0.005837968749925494,1.93,1.0415417999999999,-1.05
50,0.003125,0.98969375,0.005834374999627471,1.93,1.041524,-1.07
51,0.0031875,0.989626875,0.005805568749085069,1.93,1.0415060999999997,-1.05
52,0.00325,0.98956125,0.005869975000619888,1.93,1.0414898999999997,-1.11
53,0.0033125,0.989491875,0.00592331874743104,1.93,1.0414396,-1.06
54,0.003375,0.989425625,0.005870868751779198,1.93,1.0414275999999998,-1.0
55,0.0034375,0.989363125,0.005870868749916554,1.93,1.0414275999999998,-1.04
56,0.0035,0.989298125,0.0058635687492787835,1.93,1.0414207,-1.05
57,0.0035625,0.9892325,0.005845100000500679,1.93,1.0414071999999999,-1.04
58,0.003625,0.9891675,0.00581110000051558,1.93,1.0414040999999998,-1.11
59,0.0036875,0.9890981249999999,0.005901568749919534,1.93,1.0413732999999998,-1.04
60,0.00375,0.9890331250000001,0.005898068748414516,1.93,1.0413598,-1.06
61,0.0038125,0.9889668749999999,0.0059305687509477135,1.93,1.0413445000000001,-1.07
62,0.003875,0.9889,0.005952500000596046,1.93,1.0413176,-1.11
63,0.0039375,0.9888306250000001,0.0059641187489032745,1.93,1.0412763,-1.02
64,0.004,0.988766875,0.005942318748682738,1.93,1.0412673000000001,-1.03
65,0.0040625,0.9887025,0.005971400000154972,1.93,1.0412564,-1.04
66,0.004125,0.9886375000000001,0.005957499999552965,1.94,1.0416009,-1.1
67,0.0041875,0.98856875,0.005993124999105931,1.94,1.0415732,-1.09
68,0.00425,0.988500625,0.005973118748515844,1.94,1.0415556000000001,-1.06
69,0.0043125,0.9884343750000001,0.005996718747541308,1.94,1.0417209,-1.04
70,0.004375,0.988369375,0.00598636875115335,1.94,1.0416946999999999,-1.03
71,0.0044375,0.988305,0.005947850001975894,1.94,1.0416801,-1.06
72,0.0045,0.9882387499999999,0.005895475000143051,1.94,1.0416597,-1.07
73,0.0045625,0.988171875,0.005892968749627471,1.94,1.0416299999999998,-1.06
74,0.004625,0.988105625,0.005882118748500943,1.94,1.0416047999999998,-1.08
75,0.0046875,0.988038125,0.005922368748113513,1.94,1.0415826,-1.06
76,0.00475,0.9879718749999999,0.0059254687521606685,1.94,1.0415579,-1.07
77,0.0048125,0.9879049999999999,0.005944350000470877,1.94,1.0415409000000002,-1.05
78,0.004875,0.987839375,0.0058878187499940395,1.94,1.0415220000000003,-1.02
79,0.0049375,0.987775625,0.005868868749588728,1.94,1.0415087,-1.06
80,0.005,0.987709375,0.005871718747541308,1.94,1.0414927,-1.04
81,0.0050625,0.987644375,0.00585211875103414,1.94,1.0414777000000002,-1.02
82,0.005125,0.9875806250000001,0.0058491187486797575,1.94,1.0414707,-1.06
83,0.0051875,0.9875143749999999,0.005822318751364947,1.94,1.0414504000000002,-1.07
84,0.00525,0.9874475,0.005867150001227855,1.94,1.0414274000000001,-1.11
85,0.0053125,0.987378125,0.00593796875141561,1.94,1.0413841000000001,-1.08
86,0.005375,0.987310625,0.005966818751767277,1.94,1.0415105000000002,-1.07
87,0.0054375,0.98724375,0.0059581249989569185,1.94,1.0416453000000003,-1.01
88,0.0055,0.9871806249999999,0.0059623687509447335,1.94,1.0416398000000004,-1.12
89,0.0055625,0.987110625,0.005971068749204278,1.94,1.0417614000000004,-1.09
90,0.005625,0.9870425,0.0059685999993234875,1.94,1.0418985,-1.08
91,0.0056875,0.986975,0.005964999999850989,1.94,1.0420414000000005,-1.06
92,0.00575,0.98690875,0.005963024998083711,1.94,1.0420280000000004,-1.03
93,0.0058125,0.986844375,0.005956868749111891,1.94,1.0420174000000002,-1.02
94,0.005875,0.986780625,0.005939368749037385,1.94,1.0420123000000003,-1.03
95,0.0059375,0.98671625,0.00589427500218153,1.94,1.0419995000000002,-1.08
96,0.006,0.98664875,0.005847225001081824,1.94,1.0421503000000003,-1.04
97,0.0060625,0.98658375,0.005865274999290705,1.94,1.0421373000000005,-1.03
98,0.006125,0.986519375,0.005853368751704693,1.94,1.0421248000000005,-1.04
99,0.0061875,0.986454375,0.005799818748608232,1.94,1.0421047000000006,-1.05
100,0.00625,0.9863887499999999,0.005820725001394749,1.94,1.0420864000000007,-1.05
101,0.0063125,0.986323125,0.005820068750530481,1.94,1.0420741000000007,-1.06
102,0.006375,0.986256875,0.0058411187492311,1.94,1.0420552,-1.08
103,0.0064375,0.986189375,0.005818068750202656,1.94,1.0420331999999999,-1.06
104,0.0065,0.986123125,0.005859318749979138,1.94,1.0420121000000002,-1.05
105,0.0065625,0.9860575,0.005889599999412894,1.94,1.0419910000000003,-1.03
106,0.006625,0.9859931249999999,0.00589236875064671,1.94,1.0419817000000002,-1.1
107,0.0066875,0.9859243750000001,0.005905368749052286,1.94,1.0419488000000001,-1.04
108,0.00675,0.985859375,0.005905468750745058,1.94,1.0419401,-1.07
109,0.0068125,0.9857925000000001,0.0059523499999195335,1.94,1.0420691,-1.04
110,0.006875,0.9857275,0.005955650001764298,1.94,1.0420511000000001,-1.01
111,0.0069375,0.9856643749999999,0.005944568751379847,1.94,1.0420461,-1.07
112,0.007,0.9855975,0.00589415000192821,1.94,1.0420236,-1.1
113,0.0070625,0.98552875,0.005918025001883507,1.94,1.0421468000000003,-1.03
114,0.007125,0.9854643750000001,0.005906568748876452,1.94,1.0421337000000002,-1.06
115,0.0071875,0.985398125,0.005872068749740719,1.94,1.0421223000000004,-1.07
116,0.00725,0.98533125,0.005873125001788139,1.94,1.0420846,-1.03
117,0.0073125,0.985266875,0.005868568750098347,1.94,1.0420712,-1.04
118,0.007375,0.985201875,0.005881068751215935,1.94,1.0420447000000002,-1.07
119,0.0074375,0.985135,0.005857150001451373,1.94,1.0420224,-1.06
120,0.0075,0.98506875,0.005835625000298023,1.94,1.0419975,-1.04
121,0.0075625,0.98500375,0.005848525000736117,1.94,1.0419832,-1.07
122,0.007625,0.9849368749999999,0.005855618750676513,1.94,1.0419642,-1.05
123,0.0076875,0.9848712500000001,0.005879774998873473,1.94,1.041944,-1.08
124,0.00775,0.9848037500000001,0.005933774998411536,1.94,1.0419176,-1.03
125,0.0078125,0.984739375,0.005932568749412895,1.94,1.041898,-1.07
126,0.007875,0.9846725000000001,0.0058976499997079376,1.94,1.0418855999999999,-1.11
127,0.0079375,0.984603125,0.0058542187511920925,1.94,1.0418621,-1.03
128,0.008,0.98453875,0.005857224998995662,1.94,1.0418436999999998,-1.03
129,0.0080625,0.984474375,0.005871368749067188,1.94,1.0418351,-1.08
130,0.008125,0.984406875,0.005895618749782443,1.94,1.0419655,-1.07
131,0.0081875,0.98434,0.005869149999693036,1.94,1.0419322000000002,-1.06
132,0.00825,0.98427375,0.005850975003093481,1.94,1.0419112000000001,-1.12
133,0.0083125,0.98420375,0.005885774999856949,1.94,1.0420231000000002,-1.06
134,0.008375,0.9841375,0.00592624999769032,1.94,1.0419953000000002,-1.03
135,0.0084375,0.984073125,0.0059188187494874,1.94,1.0419847000000002,-1.05
136,0.0085,0.9840075,0.005920349998399616,1.94,1.0419732000000004,-1.08
137,0.0085625,0.98394,0.005927399998530746,1.94,1.0419393000000003,-1.09
138,0.008625,0.9838718750000001,0.005905468748882413,1.94,1.0419116000000002,-1.06
139,0.0086875,0.983805625,0.0058936187513172625,1.94,1.0420602000000003,-1.01
140,0.00875,0.9837425,0.005884100001305342,1.94,1.0420523000000004,-1.04
141,0.0088125,0.9836775,0.005890900000929833,1.94,1.0420371000000004,-1.06
142,0.008875,0.98361125,0.005889474999159574,1.94,1.0421904,-1.09
143,0.0089375,0.9835431250000001,0.005905868750065565,1.94,1.0423135000000001,-1.1
144,0.009,0.983474375,0.0059763687495142225,1.94,1.0427304000000002,-1.12
145,0.0090625,0.983404375,0.006004318751394748,1.94,1.0430224,-1.02
146,0.009125,0.9833406250000001,0.006014218747615814,1.94,1.0430171,-1.09
147,0.0091875,0.9832725,0.006006899999454618,1.94,1.0429816,-1.08
148,0.00925,0.983205,0.0060350999981164935,1.94,1.0432517000000003,-1.05
149,0.0093125,0.9831393749999999,0.006007318750023842,1.94,1.0432298000000002,-1.05
150,0.009375,0.98307375,0.005980474999174475,1.94,1.0432228000000001,-1.04
151,0.0094375,0.98300875,0.0060200250018388034,1.94,1.0432028000000002,-1.08
152,0.0095,0.98294125,0.006033525001257658,1.94,1.0431678000000002,-1.04
153,0.0095625,0.98287625,0.006062474997714162,1.94,1.0431611000000003,-1.07
154,0.009625,0.9828093750000001,0.005990468747913837,1.94,1.0433341000000005,-1.07
155,0.0096875,0.9827425,0.005962850000709295,1.95,1.0434916000000005,-1.06
156,0.00975,0.98267625,0.005926725002005697,1.95,1.0434756000000005,-1.07
157,0.0098125,0.982609375,0.005996718749403954,1.95,1.0434397000000006,-1.05
158,0.009875,0.98254375,0.005994374999776482,1.95,1.0434271000000008,-1.06
159,0.0099375,0.9824775,0.005941900001838803,1.95,1.043409400000001,-1.07
160,0.01,0.982410625,0.005937818750739098,1.95,1.0433898000000006,-1.09
161,0.0100625,0.9823425,0.005918100001290441,1.95,1.0433612000000005,-1.09
162,0.010125,0.9822743749999999,0.005939868750050664,1.95,1.0433435000000006,-1.06
163,0.0101875,0.982208125,0.005971318751573563,1.95,1.0433210000000002,-1.07
164,0.01025,0.98214125,0.005960774999111891,1.95,1.0432965,-1.11
165,0.0103125,0.9820718749999999,0.005917968751862645,1.97,1.0437664000000002,-1.06
166,0.010375,0.982005625,0.005931368749588728,1.97,1.0437490000000005,-1.05
167,0.0104375,0.98194,0.005942399999126792,1.97,1.0438856000000003,-1.07
168,0.0105,0.981873125,0.005958068750798702,1.97,1.0438531000000002,-1.05
169,0.0105625,0.9818075,0.005949599999934435,1.97,1.04384,-1.05
170,0.010625,0.9817418750000001,0.005969568748027086,1.97,1.0438253000000004,-1.06
171,0.0106875,0.9816756249999999,0.005972118752077222,1.97,1.0438101000000004,-1.03
172,0.01075,0.98161125,0.005964474998414517,1.97,1.0437994000000002,-1.02
173,0.0108125,0.9815475,0.005958899999037385,1.97,1.0437923000000002,-1.11
174,0.010875,0.981478125,0.006015468750149012,1.97,1.0437520000000005,-1.03
175,0.0109375,0.9814137500000001,0.006002224998548627,1.97,1.0437442000000001,-1.05
176,0.011,0.981348125,0.0060028187502175565,1.97,1.0437322000000002,-1.08
177,0.0110625,0.981280625,0.006026868749409914,1.97,1.0437036,-1.05
178,0.011125,0.9812150000000001,0.006036650000140071,1.97,1.0436861000000002,-1.09
179,0.0111875,0.981146875,0.006045468747615814,1.97,1.0438386000000002,-1.03
180,0.01125,0.9810825,0.006051100000739097,1.97,1.0438296,-1.06
181,0.0113125,0.98101625,0.00609952500090003,1.97,1.0438028,-1.08
182,0.011375,0.98094875,0.006079224999994039,1.97,1.043782,-1.09
183,0.0114375,0.9808806250000001,0.00604886875115335,1.97,1.0437393,-1.1
184,0.0115,0.980811875,0.006031868750229478,1.97,1.043866,-1.06
185,0.0115625,0.9807456250000001,0.006041568748652935,1.98,1.0440195,-1.04
186,0.011625,0.980680625,0.006027368752285838,1.98,1.0440083000000002,-1.13
187,0.0116875,0.98061,0.006002650000154972,1.98,1.0441568,-1.05
188,0.01175,0.9805443749999999,0.006010368751361966,1.98,1.0441437,-1.09
189,0.0118125,0.98047625,0.006068474998697638,1.98,1.0441151000000002,-1.06
190,0.011875,0.98041,0.006114150000736117,1.98,1.0442522000000003,-1.03
191,0.0119375,0.980345625,0.006136818747967482,1.98,1.0442503000000003,-1.02
192,0.012,0.980281875,0.006135618750005961,1.98,1.0442426000000002,-1.03
193,0.0120625,0.9802175,0.006146850001066923,1.98,1.0442378,-1.05
194,0.012125,0.980151875,0.006116568749770522,1.98,1.0442186999999998,-1.1
195,0.0121875,0.9800831249999999,0.006057568751275539,1.98,1.0441784999999997,-1.01
196,0.01225,0.98002,0.0060448500011116265,1.98,1.0441753999999996,-1.08
197,0.0123125,0.9799525,0.0060426500011235475,1.98,1.0441448999999998,-1.05
198,0.012375,0.979886875,0.006023368749767542,1.98,1.0441256,-1.09
199,0.0124375,0.9798187500000001,0.0060206249989569185,1.98,1.0440937,-1.08
200,0.0125,0.9797512500000001,0.006007474998012185,1.98,1.0440614000000001,-1.06
201,0.0125625,0.9796849999999999,0.005999900002032518,1.98,1.0440361999999999,-1.09
202,0.012625,0.979616875,0.005993318747729063,1.98,1.0440015,-1.09
203,0.0126875,0.9795487500000001,0.0059657249990850685,1.98,1.0439767,-1.07
204,0.01275,0.979481875,0.005974118752405048,1.98,1.0439510000000003,-1.05
205,0.0128125,0.97941625,0.005924025001004338,1.98,1.0439243000000002,-1.06
206,0.012875,0.97935,0.005937499998137355,1.98,1.0439087000000002,-1.04
207,0.0129375,0.979285,0.005996650001034141,1.98,1.0438978,-1.01
208,0.013,0.9792218749999999,0.006006718752905727,1.98,1.0438921,-1.05
209,0.0130625,0.97915625,0.0060293749999254945,1.98,1.0440323000000002,-1.03
210,0.013125,0.979091875,0.006045568751171231,1.98,1.0440230000000001,-1.03
211,0.0131875,0.9790275,0.006090399999171495,1.98,1.0440155000000002,-1.08
212,0.01325,0.97896,0.006070649998262525,1.98,1.0439891000000003,-1.06
213,0.0133125,0.97889375,0.006085625000298024,1.98,1.0439659000000003,-1.04
214,0.013375,0.97882875,0.0060820249989628795,1.98,1.0439498000000005,-1.07
215,0.0134375,0.978761875,0.006062118750065565,1.98,1.0440800000000003,-1.05
216,0.0135,0.9786962499999999,0.0060512750018388035,1.98,1.0440634000000002,-1.02
217,0.0135625,0.9786325,0.006075349997729063,1.98,1.0440566000000004,-1.05
218,0.013625,0.978566875,0.006031568750739098,1.98,1.0440428000000004,-1.05
219,0.0136875,0.97850125,0.006047474998980761,1.98,1.0440286000000003,-1.07
220,0.01375,0.9784343750000001,0.006044218748807907,1.98,1.0440087000000002,-1.02
221,0.0138125,0.978370625,0.006055318750441074,1.98,1.0440042000000005,-1.06
222,0.013875,0.978304375,0.006013318747282028,1.98,1.0441620000000005,-1.05
223,0.0139375,0.9782387499999999,0.006012975001707673,1.98,1.0443182000000004,-1.1
224,0.014,0.97817,0.006052600001916289,1.98,1.0444249000000005,-1.07
225,0.0140625,0.978103125,0.00605171874910593,1.98,1.0444098000000004,-1.06
226,0.014125,0.978036875,0.006071368750184774,1.99,1.0445501000000004,-1.03
227,0.0141875,0.9779725,0.006064149999991059,1.99,1.0445412000000003,-1.05
228,0.01425,0.9779068750000001,0.006091868750751019,1.99,1.0445187000000002,-1.01
229,0.0143125,0.97784375,0.006101874999701977,1.99,1.0445142000000003,-1.02
230,0.014375,0.97778,0.006095600001513958,1.99,1.044502,-1.08
231,0.0144375,0.9777125,0.006108750000596046,1.99,1.0446235000000004,-1.05
232,0.0145,0.977646875,0.00614796874858439,1.99,1.0447663,-1.03
233,0.0145625,0.9775825,0.00614860000088811,1.99,1.0447603000000003,-1.04
234,0.014625,0.9775175,0.006193849999457598,1.99,1.0447500000000003,-1.02
235,0.0146875,0.97745375,0.006192024998366833,1.99,1.0447427000000002,-1.04
236,0.01475,0.9773887499999999,0.006224475001916289,1.99,1.0447254000000001,-1.09
237,0.0148125,0.9773206249999999,0.006217068752273917,1.99,1.0446922000000005,-1.09
238,0.014875,0.9772525000000001,0.006183649998158216,1.99,1.0446661000000006,-1.04
239,0.0149375,0.9771875,0.006141249999403953,1.99,1.0446297000000004,-1.04
240,0.015,0.9771224999999999,0.006114900002256036,1.99,1.0446088000000002,-1.08
241,0.0150625,0.9770549999999999,0.006081600001081824,2.0,1.0449161000000005,-1.04
242,0.015125,0.97699,0.006084649998694658,2.0,1.0448948000000005,-1.14
243,0.0151875,0.9769187500000001,0.006071874998509884,2.0,1.0448492000000007,-1.06
244,0.01525,0.9768525,0.006086899999529123,2.0,1.0448292000000003,-1.03
245,0.0153125,0.976788125,0.0060798687487840656,2.0,1.0448209000000004,-1.03
246,0.015375,0.97672375,0.006077725000679493,2.0,1.0448058000000005,-1.06
247,0.0154375,0.9766575000000001,0.006041849998757243,2.0,1.0447773000000002,-1.03
248,0.0155,0.976593125,0.006018118750303983,2.0,1.0447719000000002,-1.06
249,0.0155625,0.976526875,0.0060340687502175566,2.0,1.0447435,-1.08
250,0.015625,0.976459375,0.006087968748062849,2.0,1.0448678,-1.07
251,0.0156875,0.9763925,0.006093849999830127,2.0,1.0448523999999997,-1.05
252,0.01575,0.9763268749999999,0.006124818751588464,2.0,1.0449769999999998,-1.12
253,0.0158125,0.976256875,0.006164868749678135,2.01,1.0453954,-1.08
254,0.015875,0.976189375,0.006213068749755621,2.01,1.0453457,-1.08
255,0.0159375,0.976121875,0.006236718749627471,2.01,1.0453168,-1.04
256,0.016,0.976056875,0.006220118749886751,2.01,1.0453095999999997,-1.05
257,0.0160625,0.9759912500000001,0.0062900249995291235,2.01,1.0453002999999996,-1.03
258,0.016125,0.975926875,0.006287568749859929,2.01,1.0452879999999998,-1.11
259,0.0161875,0.9758574999999999,0.006293850000947714,2.01,1.0452502,-1.07
260,0.01625,0.975790625,0.006292968751862645,2.01,1.0452235999999997,-1.03
261,0.0163125,0.97572625,0.0062934749983251095,2.01,1.0452179999999998,-1.06
262,0.016375,0.97566,0.00632039999961853,2.01,1.0451993999999998,-1.01
263,0.0164375,0.9755968749999999,0.00632421875,2.01,1.0451957999999997,-1.05
264,0.0165,0.97553125,0.006296875,2.01,1.0451800999999998,-1.11
265,0.0165625,0.9754618749999999,0.006316118750721216,2.01,1.0452703999999997,-1.12
266,0.016625,0.975391875,0.00619981874898076,2.02,1.0459363999999995,-1.07
267,0.0166875,0.975325,0.006228749997913837,2.02,1.0459110999999996,-1.05
268,0.01675,0.9752593749999999,0.006249218750745058,2.02,1.0458892999999998,-1.02
269,0.0168125,0.9751956249999999,0.006237068751826882,2.02,1.0458799999999997,-1.03
270,0.016875,0.97513125,0.0061993749979883436,2.02,1.0458675999999998,-1.07
271,0.0169375,0.9750643750000001,0.00616431874781847,2.02,1.0458461,-1.04
272,0.017,0.974999375,0.006141868751496076,2.02,1.0458311,-1.06
273,0.0170625,0.9749331250000001,0.006162818748503923,2.02,1.045803,-1.05
274,0.017125,0.9748675,0.006185350002720952,2.02,1.0457938000000002,-1.06
275,0.0171875,0.97480125,0.006146725000813603,2.02,1.045778,-1.08
276,0.01725,0.97473375,0.00610827500000596,2.02,1.0459053000000003,-1.03
277,0.0173125,0.974669375,0.00617411875165999,2.02,1.0458941000000002,-1.03
278,0.017375,0.974605,0.006182350000366568,2.02,1.0458787000000003,-1.04
279,0.0174375,0.97454,0.006190650001168251,2.02,1.0458675000000002,-1.09
280,0.0175,0.974471875,0.006239218750968576,2.02,1.0458376000000003,-1.0
281,0.0175625,0.9744093749999999,0.006239218750968576,2.02,1.0458376000000003,-1.05
282,0.017625,0.97434375,0.006231875000521541,2.02,1.0458170000000002,-1.07
283,0.0176875,0.974276875,0.00625156874768436,2.02,1.0457963000000001,-1.07
284,0.01775,0.97421,0.0062431499995291235,2.02,1.0457704,-1.05
285,0.0178125,0.974144375,0.006278368750587106,2.02,1.0457498,-1.03
286,0.017875,0.9740800000000001,0.006271350000053644,2.02,1.0457362000000001,-1.06
287,0.0179375,0.97401375,0.006249475000426173,2.02,1.0457265,-1.07
288,0.018,0.973946875,0.006242968751117587,2.02,1.0458573000000002,-1.1
289,0.0180625,0.9738781249999999,0.006200468750670552,2.02,1.0459686000000001,-1.02
290,0.018125,0.973814375,0.006208068748936057,2.02,1.0459609,-1.06
291,0.0181875,0.973748125,0.006169318750500679,2.02,1.0459396,-1.06
292,0.01825,0.973681875,0.006207618750631809,2.02,1.0459215,-1.07
293,0.0183125,0.973615,0.006218399999663234,2.02,1.0459025,-1.02
294,0.018375,0.97355125,0.006230475001037121,2.02,1.045897,-1.08
295,0.0184375,0.97348375,0.006304524999111891,2.02,1.0460112,-1.1
296,0.0185,0.9734149999999999,0.006314400000497699,2.02,1.0459829999999999,-1.03
297,0.0185625,0.973350625,0.006359868748113513,2.02,1.0459733999999998,-1.06
298,0.018625,0.973284375,0.006411718752235175,2.02,1.0459561,-1.06
299,0.0186875,0.9732181249999999,0.006456868750974536,2.02,1.0459405,-1.07
300,0.01875,0.97315125,0.006438975000753999,2.02,1.0460675000000001,-1.06
301,0.0188125,0.9730850000000001,0.006486899998039007,2.02,1.0460546000000002,-1.06
302,0.018875,0.9730187499999999,0.0064668750017881395,2.02,1.0460320000000003,-1.06
303,0.0189375,0.9729525,0.006467650000005961,2.02,1.0461478000000002,-1.06
304,0.019,0.9728862500000001,0.006505474999547005,2.02,1.0461254000000002,-1.09
305,0.0190625,0.972818125,0.006510118750855326,2.02,1.0462555,-1.06
306,0.019125,0.972751875,0.006595568748190999,2.02,1.0463474,-1.14
307,0.0191875,0.972680625,0.006643618751317262,2.02,1.0462985999999999,-1.11
308,0.01925,0.97261125,0.006674474999308586,2.02,1.0462578999999999,-1.06
309,0.0193125,0.972545,0.006625099999830126,2.02,1.0462389,-1.11
310,0.019375,0.9724756250000001,0.0066148687489330765,2.02,1.0463657,-1.06
311,0.0194375,0.9724093749999999,0.006606718750670552,2.02,1.0463496,-1.06
312,0.0195,0.972343125,0.006609368750825524,2.02,1.0463251,-1.07
313,0.0195625,0.97227625,0.0065939750000834465,2.02,1.046305,-1.07
314,0.019625,0.972209375,0.006587968749925495,2.02,1.0462831,-1.08
315,0.0196875,0.972141875,0.006632318748161197,2.02,1.046254,-1.06
316,0.01975,0.972075625,0.006622868752107024,2.02,1.0462333,-1.1
317,0.0198125,0.972006875,0.006672368749976158,2.02,1.0461943999999999,-1.07
318,0.019875,0.97194,0.006711149998009205,2.02,1.0461666,-1.11
319,0.0199375,0.971870625,0.006712818749248981,2.02,1.0461311999999998,-1.08
320,0.02,0.971803125,0.006706718748435378,2.02,1.0461022,-1.04
321,0.0200625,0.971738125,0.0066796187497675415,2.02,1.0460933999999997,-1.08
322,0.020125,0.971670625,0.006699818750843405,2.02,1.0462136999999998,-1.09
323,0.0201875,0.9716024999999999,0.00663315000012517,2.02,1.0465047,-1.1
324,0.02025,0.9715337500000001,0.0066517749987542625,2.02,1.0464588999999997,-1.1
325,0.0203125,0.971465,0.0065854000002145766,2.02,1.0467433,-1.07
326,0.020375,0.971398125,0.006559568747878075,2.02,1.0467207,-1.07
327,0.0204375,0.97133125,0.006579375002533198,2.02,1.0466969,-1.06
328,0.0205,0.9712649999999999,0.006560150001198054,2.02,1.0466764999999998,-1.05
329,0.0205625,0.9711993750000001,0.00656211874820292,2.02,1.0466594,-1.09
330,0.020625,0.97113125,0.006490624999627471,2.02,1.0466264,-1.1
331,0.0206875,0.9710625,0.006517500000074506,2.02,1.0465899,-1.09
332,0.02075,0.970994375,0.006532618751749397,2.02,1.0465414000000002,-1.07
333,0.0208125,0.9709275,0.006519649999216199,2.02,1.0465137000000002,-1.03
334,0.020875,0.9708631249999999,0.006517118750140071,2.02,1.0465068000000002,-1.05
335,0.0209375,0.9707975,0.006513899998739362,2.02,1.0464950000000002,-1.07
336,0.021,0.9707306250000001,0.0066033687479794025,2.02,1.0465889000000004,-1.07
337,0.0210625,0.97066375,0.006627224998548627,2.02,1.0465702000000001,-1.12
338,0.021125,0.97059375,0.006615624999627471,2.02,1.0466818000000002,-1.08
339,0.0211875,0.97052625,0.006603974999859929,2.02,1.0468094000000001,-1.07
340,0.02125,0.970459375,0.006617968749254942,2.02,1.0467865000000003,-1.06
341,0.0213125,0.9703931250000001,0.0066191187482327225,2.02,1.0467669000000002,-1.09
342,0.021375,0.970325,0.006639999998733401,2.02,1.046877,-1.05
343,0.0214375,0.9702593749999999,0.006647968750447035,2.02,1.0468651000000002,-1.11
344,0.0215,0.9701900000000001,0.006682399997487664,2.02,1.0468344000000003,-1.04
345,0.0215625,0.970125,0.006691250000149012,2.02,1.0468207,-1.09
