,f,Sgcc,varSgcc,Nsec,meanS,chiDelta
0,0.0,0.993034150580116,0.007439406419172883,1.9117823564712944,1.035616705341083,-1.1111722344468893
1,6.25e-05,0.9929647023154631,0.0074460364934057,1.912632526505301,1.0356591903380798,-1.106621324264853
2,0.000125,0.9928955384826965,0.007451883083209395,1.9130326065213044,1.0356842843568854,-1.1084216843368673
3,0.0001875,0.9928262621274255,0.007463216036558151,1.9139327865573115,1.035722093918795,-1.1055211042208442
4,0.00025,0.9927571670584117,0.007469894150272011,1.914882976595319,1.0357688777755658,-1.099119823964793
5,0.0003125,0.9926884720694139,0.007474551668390631,1.9155331066213244,1.035800372074429,-1.100370074014803
6,0.000375,0.992619698939788,0.007482665751129389,1.9165833166633326,1.0358479320864307,-1.1051710342068413
7,0.0004375,0.9925506257501501,0.007492189798504114,1.91748349669934,1.0358847259452006,-1.1005701140228046
8,0.0005,0.9924818401180235,0.007494429690763354,1.9183336667333466,1.0359125480096145,-1.100120024004801
9,0.0005625,0.9924130826165233,0.007508001670241356,1.9189337867573515,1.035949316863383,-1.1003200640128026
10,0.000625,0.9923443126125224,0.00751363829150796,1.919483896779356,1.0359619803960922,-1.1008201640328066
11,0.0006875,0.9922755113522704,0.007522368291392923,1.9200840168033606,1.0359875430086172,-1.0957691538307661
12,0.00075,0.9922070257801561,0.0075317793525755405,1.9210342068413682,1.0360199064813094,-1.095369073814763
13,0.0008125,0.9921385652130427,0.007537732645869255,1.9216843368673735,1.0360577650530227,-1.096619323864773
14,0.000875,0.9920700265053011,0.007546903191134334,1.922234446889378,1.0360890058011718,-1.0933186637327466
15,0.0009375,0.9920016940888178,0.0075572905484586955,1.9227845569113822,1.0361096734346968,-1.0952190438087617
16,0.001,0.9919332428985796,0.00756804870069027,1.9235847169433886,1.036149610922197,-1.0963192638527706
17,0.0010625,0.9918647229445889,0.007578851221129298,1.924234846969394,1.0361789937987715,-1.0950190038007601
18,0.001125,0.9917962842568513,0.007586335904896259,1.9245849169833966,1.036209780456104,-1.0948189637927586
19,0.0011875,0.9917278580716143,0.007593463519588113,1.9248349669933986,1.036235718143642,-1.1014702940588117
20,0.00125,0.9916590161782357,0.00760206363350153,1.9254350870174035,1.036264537907592,-1.0980696139227846
21,0.0013125,0.9915903868273654,0.007605843355879187,1.926135227045409,1.0362899774955103,-1.0895679135827165
22,0.001375,0.9915222888327665,0.0076114345770329234,1.9265853170634126,1.036317345969205,-1.092018403680736
23,0.0014375,0.9914540376825365,0.007613538289442659,1.92748549709942,1.0363597024405025,-1.093368673734747
24,0.0015,0.9913857021404281,0.007622854864224792,1.9278355671134226,1.0363806871374406,-1.0951690338067614
25,0.0015625,0.9913172540758152,0.007627810887992382,1.9285357071414282,1.0364136802360622,-1.089867973594719
26,0.001625,0.9912491373274656,0.007630864266306162,1.929385877175435,1.036457809561926,-1.0957691538307661
27,0.0016875,0.9911806517553511,0.00763608636893332,1.929885977195439,1.036501093218659,-1.0984696939387877
28,0.00175,0.99111199739948,0.00763821685127914,1.9307861572314462,1.036545544108837,-1.0933186637327466
