,f,Sgcc,varSgcc,Nsec,meanS,chiDelta
116,0.464,0.0174616,0.005754331359999995,3.65045,1.720633551500045,-0.22855
117,0.468,0.0165474,0.005392488310000005,3.4763,1.673006965499973,-0.2285
118,0.472,0.0156334,0.005173001109999994,3.3084,1.627755190499975,-0.22905
119,0.476,0.0147172,0.004951406040000002,3.1375,1.584887352999995,-0.23235
120,0.48,0.013787800000000001,0.004652342789999992,2.97115,1.5448300115000024,-0.2252
121,0.484,0.012887000000000001,0.004308307749999997,2.8056,1.507636111499971,-0.22035
122,0.488,0.0120056,0.0038855921600000017,2.6483,1.4737470524999952,-0.20755
123,0.492,0.0111754,0.0033334087100000006,2.50085,1.4432464684999504,-0.19105
124,0.496,0.010411199999999999,0.0027073286400000037,2.37285,1.4161540684999903,-0.16075
125,0.5,0.0097682,0.002105767189999998,2.2617,1.3921138829999777,-0.135
126,0.504,0.009228199999999999,0.0015390811900000045,2.17995,1.3709039039999817,-0.09755
127,0.508,0.008837999999999999,0.001070439000000004,2.11775,1.351756871000051,-0.07395
128,0.512,0.0085422,0.0007039047900000028,2.07125,1.3342186484999778,-0.05405
129,0.516,0.008326,0.00042823100000000027,2.04045,1.3178676745000157,-0.03555
130,0.52,0.0081838,0.00023775439000000277,2.02225,1.302257108999925,-0.0211
131,0.524,0.0080994,0.000125729910000004,2.0121,1.2869864140000298,-0.01165
132,0.528,0.008052799999999999,6.490304000000435e-05,2.00535,1.2717933735000033,-0.0074
133,0.532,0.0080232,2.7465440000003838e-05,2.00245,1.2565734374998883,-0.00315
134,0.536,0.0080106,1.2971909999997423e-05,2.0007,1.2411865190000597,-0.0019
135,0.54,0.008003,4.997749999997581e-06,1.99965,1.2255904009999994,-0.0011
136,0.544,0.0079986,3.7995100000021155e-06,1.9985,1.2097462929999985,-0.00115
137,0.548,0.007994,7.590999999999681e-06,1.99675,1.1936398289999444,-0.00175
138,0.552,0.007987,1.3357749999999057e-05,1.99295,1.177275287500141,-0.0038
139,0.556,0.0079718,2.8001189999999453e-05,1.9859,1.1606809940000096,-0.00705
140,0.56,0.0079436,5.5604759999999584e-05,1.975,1.1439111635000256,-0.0109
141,0.564,0.0079,9.749999999999837e-05,1.955,1.1270301665000786,-0.02
142,0.568,0.00782,0.00017189999999999906,1.92165,1.1102095549997824,-0.03335
143,0.572,0.0076866,0.00028884510999999867,1.877,1.0937030630000626,-0.04465
144,0.576,0.007508,0.0004314839999999993,1.8116,1.0777363305000052,-0.0654
145,0.58,0.0072464,0.0006116217599999985,1.73355,1.0627309834999972,-0.07805
146,0.584,0.0069342,0.0007818175900000011,1.63675,1.0489628554999584,-0.0968
147,0.588,0.006547,0.0009251977500000006,1.5309,1.036837662500006,-0.10585
148,0.592,0.0061236,0.0009961807599999997,1.4199,1.0265875860001006,-0.111
149,0.596,0.0056796,0.0009743359600000013,1.3187,1.0183725970000366,-0.1012
150,0.6,0.0052748,0.0008685212399999997,1.2285,1.012055970999976,-0.0902
151,0.604,0.004914,0.0007051510000000008,1.15155,1.0074687229999786,-0.07695
152,0.608,0.0046062,0.0005143303899999995,1.0963,1.0043887655000017,-0.05525
153,0.612,0.0043852000000000006,0.00034810523999999885,1.05615,1.0024075379999948,-0.04015
154,0.616,0.004224599999999999,0.00021198871000000085,1.0302,1.0012384300000017,-0.02595
155,0.62,0.0041208,0.00011715184000000001,1.0157,1.0006022394999992,-0.0145
156,0.624,0.0040628,6.18140399999989e-05,1.0075,1.0002674260000015,-0.0082
157,0.628,0.004030000000000001,2.9774999999998996e-05,1.0031,1.000105499500001,-0.0044
158,0.632,0.0040124,1.236155999999955e-05,1.00125,1.0000377740000002,-0.00185
159,0.636,0.004005,4.993749999999686e-06,1.00045,1.0000101115,-0.0008
160,0.64,0.004001800000000001,1.7991899999989514e-06,1.0,1.0,-0.00045
161,0.644,0.004,0.0,1.0,1.0,0.0
162,0.648,0.004,0.0,1.0,1.0,0.0
163,0.652,0.004,0.0,1.0,1.0,0.0
164,0.656,0.004,0.0,1.0,1.0,0.0
165,0.66,0.004,0.0,1.0,1.0,0.0
166,0.664,0.004,0.0,1.0,1.0,0.0
167,0.668,0.004,0.0,1.0,1.0,0.0
168,0.672,0.004,0.0,1.0,1.0,0.0
169,0.676,0.004,0.0,1.0,1.0,0.0
170,0.68,0.004,0.0,1.0,1.0,0.0
171,0.684,0.004,0.0,1.0,1.0,0.0
172,0.688,0.004,0.0,1.0,1.0,0.0
173,0.692,0.004,0.0,1.0,1.0,0.0
174,0.696,0.004,0.0,1.0,1.0,0.0
175,0.7,0.004,0.0,1.0,1.0,0.0
176,0.704,0.004,0.0,1.0,1.0,0.0
177,0.708,0.004,0.0,1.0,1.0,0.0
178,0.712,0.004,0.0,1.0,1.0,0.0
179,0.716,0.004,0.0,1.0,1.0,0.0
180,0.72,0.004,0.0,1.0,1.0,0.0
181,0.724,0.004,0.0,1.0,1.0,0.0
182,0.728,0.004,0.0,1.0,1.0,0.0
183,0.732,0.004,0.0,1.0,1.0,0.0
184,0.736,0.004,0.0,1.0,1.0,0.0
185,0.74,0.004,0.0,1.0,1.0,0.0
186,0.744,0.004,0.0,1.0,1.0,0.0
187,0.748,0.004,0.0,1.0,1.0,0.0
188,0.752,0.004,0.0,1.0,1.0,0.0
189,0.756,0.004,0.0,1.0,1.0,0.0
190,0.76,0.004,0.0,1.0,1.0,0.0
191,0.764,0.004,0.0,1.0,1.0,0.0
192,0.768,0.004,0.0,1.0,1.0,0.0
193,0.772,0.004,0.0,1.0,1.0,0.0
194,0.776,0.004,0.0,1.0,1.0,0.0
195,0.78,0.004,0.0,1.0,1.0,0.0
196,0.784,0.004,0.0,1.0,1.0,0.0
197,0.788,0.004,0.0,1.0,1.0,0.0
198,0.792,0.004,0.0,1.0,1.0,0.0
199,0.796,0.004,0.0,1.0,1.0,0.0
200,0.8,0.004,0.0,1.0,1.0,0.0
201,0.804,0.004,0.0,1.0,1.0,0.0
202,0.808,0.004,0.0,1.0,1.0,0.0
203,0.812,0.004,0.0,1.0,1.0,0.0
204,0.816,0.004,0.0,1.0,1.0,0.0
205,0.82,0.004,0.0,1.0,1.0,0.0
206,0.824,0.004,0.0,1.0,1.0,0.0
207,0.828,0.004,0.0,1.0,1.0,0.0
208,0.832,0.004,0.0,1.0,1.0,0.0
209,0.836,0.004,0.0,1.0,1.0,0.0
210,0.84,0.004,0.0,1.0,1.0,0.0
211,0.844,0.004,0.0,1.0,1.0,0.0
212,0.848,0.004,0.0,1.0,1.0,0.0
213,0.852,0.004,0.0,1.0,1.0,0.0
214,0.856,0.004,0.0,1.0,1.0,0.0
215,0.86,0.004,0.0,1.0,1.0,0.0
216,0.864,0.004,0.0,1.0,1.0,0.0
217,0.868,0.004,0.0,1.0,1.0,0.0
218,0.872,0.004,0.0,1.0,1.0,0.0
219,0.876,0.004,0.0,1.0,1.0,0.0
220,0.88,0.004,0.0,1.0,1.0,0.0
221,0.884,0.004,0.0,1.0,1.0,0.0
222,0.888,0.004,0.0,1.0,1.0,0.0
223,0.892,0.004,0.0,1.0,1.0,0.0
224,0.896,0.004,0.0,1.0,1.0,0.0
225,0.9,0.004,0.0,1.0,1.0,0.0
226,0.904,0.004,0.0,1.0,1.0,0.0
227,0.908,0.004,0.0,1.0,1.0,0.0
228,0.912,0.004,0.0,1.0,1.0,0.0
229,0.916,0.004,0.0,1.0,1.0,0.0
230,0.92,0.004,0.0,1.0,1.0,0.0
231,0.924,0.004,0.0,1.0,1.0,0.0
232,0.928,0.004,0.0,1.0,1.0,0.0
233,0.932,0.004,0.0,1.0,1.0,0.0
234,0.936,0.004,0.0,1.0,1.0,0.0
235,0.94,0.004,0.0,1.0,1.0,0.0
236,0.944,0.004,0.0,1.0,1.0,0.0
237,0.948,0.004,0.0,1.0,1.0,0.0
238,0.952,0.004,0.0,1.0,1.0,0.0
239,0.956,0.004,0.0,1.0,1.0,0.0
240,0.96,0.004,0.0,1.0,1.0,0.0
241,0.964,0.004,0.0,1.0,1.0,0.0
242,0.968,0.004,0.0,1.0,1.0,0.0
243,0.972,0.004,0.0,1.0,1.0,0.0
244,0.976,0.004,0.0,1.0,1.0,0.0
245,0.98,0.004,0.0,1.0,1.0,0.0
246,0.984,0.004,0.0,1.0,1.0,0.0
247,0.988,0.004,0.0,0.99985,1.0,0.0
248,0.992,0.004,0.0,0.9939,1.0,0.0
249,0.996,0.004,0.0,0.00625,1.0,0.0
