,Nsec,Sgcc,chiDelta,f,meanS,varSgcc
501,34.22222222222222,0.018185185185185186,-0.3333333333333333,0.2505,22.04080740740741,0.00393141289437574
502,34.148148148148145,0.01801851851851852,-0.4444444444444444,0.251,21.94965925925926,0.0033511659807955994
503,34.03703703703704,0.017796296296296296,-0.3333333333333333,0.2515,21.865414814814812,0.0027133058984910577
504,33.851851851851855,0.01762962962962963,-0.25925925925925924,0.252,21.77019259259259,0.002688614540466347
505,33.592592592592595,0.0175,-0.14814814814814814,0.2525,21.654374074074074,0.0024074074074073907
506,33.25925925925926,0.017425925925925928,-0.07407407407407407,0.253,21.485122222222223,0.0023223593964333987
507,33.111111111111114,0.017388888888888888,0.0,0.2535,21.374133333333333,0.0022345679012345273
508,32.925925925925924,0.017388888888888888,-0.18518518518518517,0.254,21.234040740740742,0.0022345679012345273
509,32.851851851851855,0.0172962962962963,0.0,0.2545,21.14188148148148,0.002305898491083667
510,32.74074074074074,0.0172962962962963,-0.07407407407407407,0.255,21.022040740740735,0.002305898491083667
511,32.2962962962963,0.01725925925925926,-0.037037037037037035,0.2555,20.89938148148148,0.0023470507544581095
512,32.18518518518518,0.01724074074074074,-0.07407407407407407,0.256,20.803274074074075,0.0024581618655693093
513,31.962962962962962,0.017203703703703704,-0.25925925925925924,0.2565,20.679211111111112,0.0023058984910837806
514,31.85185185185185,0.01707407407407407,-0.37037037037037035,0.257,20.601959259259257,0.0024334705075447116
515,31.666666666666668,0.01688888888888889,-0.037037037037037035,0.2575,20.474662962962967,0.0026790123456789843
516,31.59259259259259,0.01687037037037037,-0.37037037037037035,0.258,20.35090740740741,0.00265157750342928
517,31.48148148148148,0.01668518518518519,-0.14814814814814814,0.2585,20.28874074074074,0.0031165980795609585
518,31.296296296296298,0.01661111111111111,-0.18518518518518517,0.259,20.135044444444443,0.002938271604938336
519,31.14814814814815,0.01651851851851852,-0.18518518518518517,0.2595,20.055574074074073,0.0027215363511659233
520,31.14814814814815,0.016425925925925927,-0.2222222222222222,0.26,19.96923333333333,0.00265569272976677
521,30.925925925925927,0.016314814814814813,-0.14814814814814814,0.2605,19.854374074074073,0.0025240054869684627
522,30.77777777777778,0.01624074074074074,-0.18518518518518517,0.261,19.75675185185186,0.002569272976680395
523,30.703703703703702,0.016148148148148148,-0.1111111111111111,0.2615,19.692840740740742,0.002622770919067193
524,30.62962962962963,0.016092592592592592,0.0,0.262,19.604540740740738,0.0027050754458163057
525,30.48148148148148,0.016092592592592592,-0.037037037037037035,0.2625,19.481618518518516,0.0027050754458163057
526,30.333333333333332,0.016074074074074074,-0.1111111111111111,0.263,19.39998148148148,0.002803840877915036
527,30.11111111111111,0.01601851851851852,-0.2962962962962963,0.2635,19.30072962962963,0.0030548696844992945
528,29.962962962962962,0.01587037037037037,-0.14814814814814814,0.264,19.21176296296296,0.002540466392318251
529,29.77777777777778,0.015796296296296294,-0.2222222222222222,0.2645,19.10056296296296,0.0025281207133059525
530,29.59259259259259,0.015685185185185184,-0.2222222222222222,0.265,19.031133333333333,0.0026351165980795484
531,29.37037037037037,0.015574074074074075,-0.14814814814814814,0.2655,18.91902222222222,0.0028779149519889986
532,29.296296296296298,0.0155,-0.14814814814814814,0.266,18.829959259259258,0.002740740740740762
533,29.14814814814815,0.015425925925925926,-0.2222222222222222,0.2665,18.745100000000004,0.0024705075445816647
534,29.0,0.015314814814814814,-0.07407407407407407,0.267,18.62951111111111,0.0021906721536350915
535,28.77777777777778,0.015277777777777779,-0.3333333333333333,0.2675,18.539744444444448,0.002086419753086375
536,28.666666666666668,0.01511111111111111,-0.18518518518518517,0.268,18.42882962962963,0.002049382716049422
537,28.62962962962963,0.01501851851851852,-0.14814814814814814,0.2685,18.351162962962963,0.001943758573388152
538,28.555555555555557,0.014944444444444444,-0.2222222222222222,0.269,18.286092592592592,0.001975308641975289
539,28.37037037037037,0.014833333333333334,-0.14814814814814814,0.2695,18.182207407407407,0.002185185185185162
540,28.296296296296298,0.01475925925925926,-0.07407407407407407,0.27,18.071051851851855,0.0023470507544581663
541,28.22222222222222,0.014722222222222222,-0.037037037037037035,0.2705,18.005937037037036,0.002234567901234641
542,27.925925925925927,0.014703703703703705,-0.037037037037037035,0.271,17.896303703703705,0.0022688614540466575
543,27.703703703703702,0.014685185185185185,-0.18518518518518517,0.2715,17.815125925925926,0.0023388203017833007
544,27.59259259259259,0.014592592592592593,-0.14814814814814814,0.272,17.771155555555556,0.0020013717421124397
545,27.51851851851852,0.01451851851851852,-0.3333333333333333,0.2725,17.665496296296297,0.0016844993141289137
546,27.48148148148148,0.014351851851851852,-0.25925925925925924,0.273,17.583196296296297,0.0014005486968450213
547,27.296296296296298,0.014222222222222221,-0.1111111111111111,0.2735,17.502188888888888,0.0014567901234568126
548,27.22222222222222,0.014166666666666666,-0.14814814814814814,0.274,17.421655555555557,0.0014074074074074475
549,27.074074074074073,0.014092592592592594,-0.07407407407407407,0.2745,17.345859259259264,0.0012606310013717349
550,26.962962962962962,0.014055555555555556,-0.037037037037037035,0.275,17.23448518518519,0.0011975308641975744
551,26.85185185185185,0.014037037037037037,-0.25925925925925924,0.2755,17.144577777777776,0.0011083676268861496
552,26.703703703703702,0.013907407407407407,0.0,0.276,17.093059259259263,0.0011124828532236392
553,26.444444444444443,0.013907407407407407,-0.037037037037037035,0.2765,17.006666666666668,0.0011124828532236392
554,26.296296296296298,0.01388888888888889,-0.07407407407407407,0.277,16.894777777777776,0.001160493827160508
555,26.185185185185187,0.013851851851851851,-0.07407407407407407,0.2775,16.808822222222222,0.001067215363511707
556,26.11111111111111,0.013814814814814814,-0.1111111111111111,0.278,16.747377777777775,0.0009684499314129198
557,26.037037037037038,0.01375925925925926,-0.18518518518518517,0.2785,16.66539259259259,0.0010877914951988713
558,25.962962962962962,0.013666666666666666,-0.07407407407407407,0.279,16.597096296296293,0.0013333333333333712
559,25.85185185185185,0.01362962962962963,-0.14814814814814814,0.2795,16.504025925925927,0.0013923182441700987
560,25.74074074074074,0.013555555555555555,-0.18518518518518517,0.28,16.452192592592592,0.0012716049382715936
561,25.74074074074074,0.013462962962962963,-0.07407407407407407,0.2805,16.354140740740743,0.001441700960219464
562,25.62962962962963,0.013425925925925926,-0.14814814814814814,0.281,16.275155555555553,0.001359396433470522
563,25.51851851851852,0.01335185185185185,-0.18518518518518517,0.2815,16.187962962962967,0.0012153635116598025
564,25.25925925925926,0.013259259259259259,-0.14814814814814814,0.282,16.10377777777778,0.0012359396433470238
565,25.11111111111111,0.013185185185185185,-0.2222222222222222,0.2825,16.043351851851853,0.0013758573388203104
566,25.037037037037038,0.013074074074074075,-0.18518518518518517,0.283,15.950025925925926,0.0016186556927297601
567,24.962962962962962,0.012981481481481481,-0.037037037037037035,0.2835,15.87627037037037,0.0017956104252400565
568,24.77777777777778,0.012962962962962964,-0.037037037037037035,0.284,15.793444444444443,0.0018491083676268544
569,24.74074074074074,0.012944444444444444,-0.07407407407407407,0.2845,15.733818518518516,0.0017901234567900702
570,24.666666666666668,0.012907407407407407,-0.18518518518518517,0.285,15.656944444444445,0.0017421124828532583
571,24.555555555555557,0.012814814814814815,-0.07407407407407407,0.2855,15.591703703703702,0.0014869684499313961
572,24.51851851851852,0.012777777777777779,-0.1111111111111111,0.286,15.533188888888885,0.0013456790123456699
573,24.40740740740741,0.012722222222222222,-0.07407407407407407,0.2865,15.439651851851853,0.0012716049382716507
574,24.25925925925926,0.012685185185185185,-0.037037037037037035,0.287,15.37075925925926,0.001227709190672158
575,24.14814814814815,0.012666666666666666,-0.037037037037037035,0.2875,15.285596296296298,0.0011851851851852188
576,24.0,0.012648148148148148,-0.037037037037037035,0.288,15.1958037037037,0.001178326474622736
577,23.925925925925927,0.01262962962962963,0.0,0.2885,15.136337037037036,0.0012071330589849367
578,23.814814814814813,0.01262962962962963,0.0,0.289,15.073125925925925,0.0012071330589849367
579,23.77777777777778,0.01262962962962963,-0.14814814814814814,0.2895,15.003270370370366,0.0012071330589849367
580,23.74074074074074,0.012555555555555556,-0.1111111111111111,0.29,14.947385185185185,0.0011234567901234414
581,23.555555555555557,0.0125,-0.1111111111111111,0.2905,14.865518518518515,0.0010370370370370097
582,23.444444444444443,0.012444444444444445,-0.2962962962962963,0.291,14.793937037037038,0.0010123456790123555
583,23.37037037037037,0.012296296296296296,-0.037037037037037035,0.2915,14.714644444444446,0.0007503429355281241
584,23.22222222222222,0.012277777777777778,0.0,0.292,14.651514814814815,0.000716049382715994
585,23.11111111111111,0.012277777777777778,-0.037037037037037035,0.2925,14.566233333333331,0.000716049382715994
586,22.962962962962962,0.01225925925925926,-0.037037037037037035,0.293,14.507774074074073,0.0007914951989026236
587,22.925925925925927,0.012240740740740741,-0.07407407407407407,0.2935,14.432829629629632,0.000754458161865557
588,22.925925925925927,0.012203703703703704,-0.18518518518518517,0.294,14.370848148148147,0.0006762688614539911
589,22.88888888888889,0.01211111111111111,-0.14814814814814814,0.2945,14.31307777777778,0.0006419753086419746
590,22.77777777777778,0.012037037037037037,-0.14814814814814814,0.295,14.244911111111113,0.0007379972565158255
591,22.703703703703702,0.011962962962962963,-0.14814814814814814,0.2955,14.194200000000002,0.0008861454046638641
592,22.666666666666668,0.01188888888888889,-0.037037037037037035,0.296,14.118670370370372,0.0010123456790122986
593,22.51851851851852,0.01187037037037037,-0.037037037037037035,0.2965,14.058651851851854,0.0009478737997256416
594,22.48148148148148,0.011851851851851851,-0.037037037037037035,0.297,14.001559259259263,0.0009931412894376309
595,22.444444444444443,0.011833333333333335,-0.25925925925925924,0.2975,13.929133333333336,0.0009999999999999432
596,22.444444444444443,0.011703703703703704,-0.1111111111111111,0.298,13.866733333333334,0.001417009602194753
597,22.40740740740741,0.011648148148148149,-0.07407407407407407,0.2985,13.81525185185185,0.0012153635116598025
598,22.37037037037037,0.01161111111111111,-0.07407407407407407,0.299,13.745648148148145,0.0011234567901234414
599,22.14814814814815,0.011574074074074075,-0.1111111111111111,0.2995,13.698444444444444,0.0010260631001371508
600,22.14814814814815,0.011518518518518518,-0.07407407407407407,0.3,13.64476666666667,0.0010548696844992946
601,22.037037037037038,0.011481481481481481,-0.037037037037037035,0.3005,13.593129629629628,0.0010548696844993515
602,21.814814814814813,0.011462962962962963,0.0,0.301,13.512166666666666,0.001071330589849083
603,21.666666666666668,0.011462962962962963,-0.037037037037037035,0.3015,13.449722222222222,0.001071330589849083
604,21.555555555555557,0.011444444444444445,-0.18518518518518517,0.302,13.393285185185187,0.0010493827160493652
605,21.48148148148148,0.01135185185185185,-0.18518518518518517,0.3025,13.338877777777778,0.0011042524005487166
606,21.37037037037037,0.011259259259259259,-0.14814814814814814,0.303,13.282581481481483,0.0011618655692729476
607,21.333333333333332,0.011185185185185185,-0.07407407407407407,0.3035,13.204451851851852,0.001227709190672158
608,21.296296296296298,0.011148148148148148,0.0,0.304,13.157877777777776,0.0013635116598079264
609,21.25925925925926,0.011148148148148148,-0.037037037037037035,0.3045,13.085566666666667,0.0013635116598079264
610,21.185185185185187,0.01112962962962963,-0.1111111111111111,0.305,13.035896296296297,0.0013552812071330321
611,21.14814814814815,0.011074074074074075,-0.14814814814814814,0.3055,12.972607407407407,0.0012112482853223695
612,21.11111111111111,0.011,-0.1111111111111111,0.306,12.909711111111115,0.0010370370370370381
613,21.0,0.010944444444444444,-0.1111111111111111,0.3065,12.85585925925926,0.0009382716049382509
614,20.925925925925927,0.010888888888888889,-0.07407407407407407,0.307,12.795014814814817,0.000975308641975289
615,20.74074074074074,0.01085185185185185,-0.1111111111111111,0.3075,12.739548148148149,0.0009561042524005927
616,20.59259259259259,0.010796296296296295,-0.037037037037037035,0.308,12.677714814814813,0.0010096021947873907
617,20.59259259259259,0.010777777777777778,-0.07407407407407407,0.3085,12.625029629629628,0.001012345679012327
618,20.59259259259259,0.01074074074074074,0.0,0.309,12.572129629629627,0.0011248285322359379
619,20.40740740740741,0.01074074074074074,-0.037037037037037035,0.3095,12.508777777777775,0.0011248285322359379
620,20.37037037037037,0.010722222222222222,-0.07407407407407407,0.31,12.449281481481485,0.001049382716049422
621,20.333333333333332,0.010685185185185185,-0.2222222222222222,0.3105,12.400677777777775,0.0008943758573388152
622,20.296296296296298,0.010574074074074074,-0.1111111111111111,0.311,12.349433333333334,0.0009890260631001126
623,20.25925925925926,0.010518518518518519,-0.1111111111111111,0.3115,12.286674074074071,0.0010919067215363328
624,20.14814814814815,0.010462962962962964,-0.037037037037037035,0.312,12.249222222222226,0.0011824417009601688
625,20.0,0.010444444444444445,0.0,0.3125,12.193099999999994,0.001271604938271622
626,19.88888888888889,0.010444444444444445,-0.07407407407407407,0.313,12.135396296296298,0.001271604938271622
627,19.77777777777778,0.010407407407407407,-0.14814814814814814,0.3135,12.082218518518518,0.0011124828532236108
628,19.703703703703702,0.010333333333333333,-0.14814814814814814,0.314,12.031496296296295,0.0009629629629629335
629,19.59259259259259,0.01025925925925926,-0.037037037037037035,0.3145,11.974440740740738,0.0010507544581618332
630,19.48148148148148,0.010240740740740741,-0.037037037037037035,0.315,11.917777777777774,0.0010507544581618903
631,19.333333333333332,0.010222222222222221,-0.07407407407407407,0.3155,11.85835925925926,0.0009382716049383077
632,19.22222222222222,0.010185185185185184,-0.037037037037037035,0.316,11.809251851851851,0.0008203017832647674
633,19.14814814814815,0.010166666666666666,-0.14814814814814814,0.3165,11.745803703703702,0.0007777777777777999
634,19.037037037037038,0.010092592592592594,-0.037037037037037035,0.317,11.700414814814819,0.0008161865569272777
635,18.925925925925927,0.010074074074074074,-0.037037037037037035,0.3175,11.630840740740739,0.0008408779149519603
636,18.85185185185185,0.010055555555555555,-0.037037037037037035,0.318,11.581085185185188,0.0008641975308642031
637,18.77777777777778,0.010037037037037037,-0.1111111111111111,0.3185,11.529800000000002,0.0008491083676269113
638,18.77777777777778,0.009981481481481482,-0.037037037037037035,0.319,11.479270370370372,0.0008696844993141326
639,18.666666666666668,0.009962962962962963,-0.037037037037037035,0.3195,11.42862962962963,0.0008491083676268545
640,18.48148148148148,0.009944444444444445,-0.037037037037037035,0.32,11.381296296296297,0.0008641975308642031
641,18.40740740740741,0.009925925925925925,-0.07407407407407407,0.3205,11.318451851851853,0.0009149519890260649
642,18.40740740740741,0.00988888888888889,-0.18518518518518517,0.321,11.278603703703702,0.0008641975308642031
643,18.40740740740741,0.009796296296296296,-0.18518518518518517,0.3215,11.231277777777777,0.0007133058984911144
644,18.296296296296298,0.009703703703703704,-0.1111111111111111,0.322,11.178351851851854,0.0007503429355280957
645,18.185185185185187,0.009648148148148149,-0.1111111111111111,0.3225,11.136818518518517,0.0006968449931412693
646,18.037037037037038,0.009592592592592594,-0.07407407407407407,0.323,11.083855555555555,0.0006310013717420589
647,18.0,0.009555555555555555,-0.1111111111111111,0.3235,11.030155555555556,0.000641975308642003
648,17.925925925925927,0.0095,-0.037037037037037035,0.324,10.984103703703704,0.0006666666666666572
649,17.85185185185185,0.009481481481481481,0.0,0.3245,10.943496296296296,0.0006844993141289705
650,17.814814814814813,0.009481481481481481,-0.037037037037037035,0.325,10.880862962962961,0.0006844993141289705
651,17.814814814814813,0.009462962962962963,0.0,0.3255,10.829255555555553,0.0007379972565157686
652,17.77777777777778,0.009462962962962963,-0.18518518518518517,0.326,10.777192592592591,0.0007379972565157686
653,17.703703703703702,0.009370370370370371,-0.07407407407407407,0.3265,10.733696296296294,0.0009108367626886036
654,17.51851851851852,0.009333333333333334,-0.14814814814814814,0.327,10.690488888888888,0.0009259259259258954
655,17.444444444444443,0.009259259259259259,-0.1111111111111111,0.3275,10.653074074074075,0.0010137174211248237
656,17.444444444444443,0.009203703703703704,-0.07407407407407407,0.328,10.600452222222222,0.0010096021947873623
657,17.444444444444443,0.009166666666666667,-0.07407407407407407,0.3285,10.556671851851851,0.0009629629629629619
658,17.333333333333332,0.00912962962962963,-0.14814814814814814,0.329,10.509315185185185,0.0009849108367626798
659,17.22222222222222,0.009055555555555555,-0.07407407407407407,0.3295,10.47227074074074,0.0010864197530864033
660,17.14814814814815,0.00901851851851852,-0.037037037037037035,0.33,10.4220337037037,0.0011289437585733709
661,17.037037037037038,0.009,0.0,0.3305,10.377985925925927,0.0010740740740740762
662,16.88888888888889,0.009,0.0,0.331,10.347657407407405,0.0010740740740740762
663,16.814814814814813,0.009,-0.037037037037037035,0.3315,10.288142962962965,0.0010740740740740762
664,16.666666666666668,0.008981481481481481,-0.1111111111111111,0.332,10.253734814814814,0.0010919067215363612
665,16.59259259259259,0.008925925925925926,-0.037037037037037035,0.3325,10.209035185185186,0.0011001371742112838
666,16.59259259259259,0.008907407407407407,-0.1111111111111111,0.333,10.163089259259257,0.0011124828532236392
667,16.555555555555557,0.00885185185185185,-0.2962962962962963,0.3335,10.12450962962963,0.0008079561042524119
668,16.51851851851852,0.008703703703703705,-0.07407407407407407,0.334,10.079383703703703,0.0005281207133058956
669,16.48148148148148,0.008666666666666666,-0.07407407407407407,0.3345,10.036378518518518,0.0004444444444444571
670,16.25925925925926,0.00862962962962963,0.0,0.335,9.989556666666665,0.0004663923182441749
671,16.14814814814815,0.00862962962962963,-0.037037037037037035,0.3355,9.952928518518517,0.0004663923182441749
672,16.074074074074073,0.008611111111111111,-0.1111111111111111,0.336,9.899892222222222,0.0005308641975308888
673,16.074074074074073,0.008555555555555556,-0.14814814814814814,0.3365,9.860990000000003,0.0005308641975308603
674,16.0,0.00848148148148148,-0.1111111111111111,0.337,9.82302074074074,0.0005363511659808182
675,15.925925925925926,0.008425925925925925,0.0,0.3375,9.783218518518517,0.0006186556927297886
676,15.851851851851851,0.008425925925925925,-0.07407407407407407,0.338,9.74345962962963,0.0006186556927297886
677,15.777777777777779,0.008388888888888888,-0.037037037037037035,0.3385,9.697083333333333,0.0006049382716049081
678,15.777777777777779,0.00837037037037037,-0.07407407407407407,0.339,9.652864814814814,0.0005775034293552892
679,15.777777777777779,0.008333333333333333,-0.1111111111111111,0.3395,9.619271481481482,0.000592592592592581
680,15.74074074074074,0.008277777777777778,-0.25925925925925924,0.34,9.57552962962963,0.00056790123456787
681,15.62962962962963,0.00814814814814815,-0.1111111111111111,0.3405,9.54075888888889,0.0004746227709190407
682,15.555555555555555,0.008092592592592594,-0.07407407407407407,0.341,9.50276185185185,0.000556927297668011
683,15.481481481481481,0.008055555555555555,0.0,0.3415,9.470325555555554,0.0005679012345678984
684,15.481481481481481,0.008055555555555555,-0.07407407407407407,0.342,9.42282111111111,0.0005679012345678984
685,15.481481481481481,0.008018518518518519,-0.07407407407407407,0.3425,9.384731481481479,0.0005363511659807614
686,15.444444444444445,0.007981481481481482,-0.037037037037037035,0.343,9.345917037037038,0.0005363511659807756
687,15.444444444444445,0.007962962962962963,0.0,0.3435,9.30356777777778,0.0005528120713305924
688,15.333333333333334,0.007962962962962963,-0.14814814814814814,0.344,9.265169999999998,0.0005528120713305924
689,15.333333333333334,0.00788888888888889,0.0,0.3445,9.229956296296296,0.0006419753086419604
690,15.222222222222221,0.00788888888888889,-0.037037037037037035,0.345,9.190303703703703,0.0006419753086419604
691,15.185185185185185,0.00787037037037037,-0.1111111111111111,0.3455,9.153043703703705,0.0006145404663923273
692,15.185185185185185,0.007814814814814814,0.0,0.346,9.122138148148146,0.0007091906721536247
693,15.148148148148149,0.007814814814814814,-0.07407407407407407,0.3465,9.085809259259259,0.0007091906721536247
694,15.074074074074074,0.0077777777777777776,-0.037037037037037035,0.347,9.049593703703705,0.000790123456790127
695,15.037037037037036,0.007759259259259259,0.0,0.3475,9.011018148148148,0.0007544581618655712
696,14.925925925925926,0.007759259259259259,-0.037037037037037035,0.348,8.972450740740742,0.0007544581618655712
697,14.851851851851851,0.007740740740740741,-0.07407407407407407,0.3485,8.937749259259258,0.0007174211248285473
698,14.851851851851851,0.007703703703703703,-0.037037037037037035,0.349,8.898913333333333,0.0007503429355281383
699,14.666666666666666,0.0076851851851851855,-0.037037037037037035,0.3495,8.869924074074074,0.0007832647462277151
700,14.666666666666666,0.007666666666666667,-0.1111111111111111,0.35,8.83586148148148,0.0007777777777777572
701,14.666666666666666,0.007611111111111111,-0.1111111111111111,0.3505,8.79846037037037,0.0006049382716049507
702,14.555555555555555,0.007555555555555555,-0.037037037037037035,0.351,8.766785555555556,0.0005308641975308745
703,14.333333333333334,0.007537037037037037,-0.07407407407407407,0.3515,8.725919629629631,0.0005157750342935543
704,14.296296296296296,0.0075,0.0,0.352,8.691947777777777,0.0005555555555555572
705,14.296296296296296,0.0075,-0.07407407407407407,0.3525,8.653394814814813,0.0005555555555555572
706,14.25925925925926,0.007462962962962963,-0.07407407407407407,0.353,8.623552222222221,0.0006268861454046686
707,14.222222222222221,0.007425925925925925,0.0,0.3535,8.590651111111109,0.0005445816186556982
708,14.148148148148149,0.007425925925925925,-0.07407407407407407,0.354,8.551877407407405,0.0005445816186556982
709,14.148148148148149,0.007388888888888889,-0.07407407407407407,0.3545,8.521931111111112,0.0004567901234567842
710,14.148148148148149,0.0073518518518518525,-0.07407407407407407,0.355,8.492540370370369,0.0004005486968449929
711,14.037037037037036,0.007314814814814815,-0.037037037037037035,0.3555,8.45671074074074,0.00041289437585733426
712,14.0,0.007296296296296296,0.0,0.356,8.427097407407407,0.00045404663923180523
713,14.0,0.007296296296296296,-0.037037037037037035,0.3565,8.389797037037036,0.00045404663923180523
714,13.962962962962964,0.007277777777777778,0.0,0.357,8.358292592592592,0.0004938271604938223
715,13.925925925925926,0.007277777777777778,0.0,0.3575,8.316332592592593,0.0004938271604938223
716,13.925925925925926,0.007277777777777778,0.0,0.358,8.289186296296295,0.0004938271604938223
717,13.88888888888889,0.007277777777777778,-0.037037037037037035,0.3585,8.255043333333335,0.0004938271604938223
718,13.814814814814815,0.00725925925925926,-0.07407407407407407,0.359,8.225025555555556,0.00045816186556926655
719,13.777777777777779,0.007222222222222222,-0.1111111111111111,0.3595,8.189374814814814,0.0004567901234567842
720,13.666666666666666,0.007166666666666667,0.0,0.36,8.165619629629632,0.00048148148148148095
721,13.592592592592593,0.007166666666666667,-0.037037037037037035,0.3605,8.124428148148148,0.00048148148148148095
722,13.555555555555555,0.007148148148148148,-0.07407407407407407,0.361,8.091982962962962,0.00047462277091908336
723,13.555555555555555,0.007111111111111111,-0.07407407407407407,0.3615,8.061228518518519,0.0004567901234567984
724,13.481481481481481,0.007074074074074075,-0.037037037037037035,0.362,8.034354814814813,0.0005075445816186459
725,13.37037037037037,0.007055555555555555,-0.037037037037037035,0.3625,8.003184814814814,0.0004938271604938365
726,13.185185185185185,0.007037037037037037,0.0,0.363,7.971391851851853,0.0005157750342935543
727,13.185185185185185,0.007037037037037037,-0.037037037037037035,0.3635,7.9427374074074075,0.0005157750342935543
728,13.11111111111111,0.0070185185185185186,0.0,0.364,7.91190185185185,0.000536351165980804
729,13.11111111111111,0.0070185185185185186,0.0,0.3645,7.877735185185186,0.000536351165980804
730,13.11111111111111,0.0070185185185185186,0.0,0.365,7.8428125925925904,0.000536351165980804
731,13.11111111111111,0.0070185185185185186,-0.037037037037037035,0.3655,7.816333333333335,0.000536351165980804
732,13.11111111111111,0.007,-0.1111111111111111,0.366,7.782293333333333,0.0005925925925925952
733,12.962962962962964,0.006944444444444445,-0.1111111111111111,0.3665,7.758128888888889,0.0004938271604938223
734,12.925925925925926,0.00688888888888889,-0.14814814814814814,0.367,7.7328607407407395,0.0004938271604938081
735,12.88888888888889,0.006814814814814815,-0.14814814814814814,0.3675,7.703410370370371,0.0005610425240054866
736,12.851851851851851,0.006740740740740741,-0.07407407407407407,0.368,7.676812592592592,0.0005322359396433569
737,12.814814814814815,0.006703703703703703,-0.07407407407407407,0.3685,7.653425185185186,0.0005281207133059099
738,12.74074074074074,0.006666666666666667,-0.037037037037037035,0.369,7.619206296296295,0.00048148148148146675
739,12.74074074074074,0.006648148148148148,-0.07407407407407407,0.3695,7.589938518518517,0.00047462277091906915
740,12.703703703703704,0.006611111111111111,-0.037037037037037035,0.37,7.556345185185184,0.0005679012345679126
741,12.703703703703704,0.006592592592592593,-0.037037037037037035,0.3705,7.532630740740741,0.0005198902606310014
742,12.592592592592593,0.006574074074074074,-0.037037037037037035,0.371,7.502276666666667,0.0005075445816186459
743,12.481481481481481,0.006555555555555556,-0.07407407407407407,0.3715,7.473603703703703,0.0005308641975308745
744,12.481481481481481,0.006518518518518518,-0.07407407407407407,0.372,7.442071481481482,0.0005733882030178421
745,12.444444444444445,0.006481481481481482,-0.07407407407407407,0.3725,7.417168518518519,0.0004993141289437517
746,12.37037037037037,0.0064444444444444445,-0.07407407407407407,0.373,7.385554074074075,0.0004938271604938223
747,12.185185185185185,0.006407407407407408,-0.1111111111111111,0.3735,7.361414444444443,0.0004458161865569252
748,12.11111111111111,0.0063518518518518524,0.0,0.374,7.338605185185184,0.00036351165980795486
749,12.0,0.0063518518518518524,0.0,0.3745,7.309384814814815,0.00036351165980795486
750,12.0,0.0063518518518518524,-0.037037037037037035,0.375,7.278505925925928,0.00036351165980795486
751,12.0,0.006333333333333333,0.0,0.3755,7.249240370370369,0.0003703703703703809
752,11.962962962962964,0.006333333333333333,-0.037037037037037035,0.376,7.22185925925926,0.0003703703703703809
753,11.925925925925926,0.006314814814814815,-0.07407407407407407,0.3765,7.19688148148148,0.0003388203017832723
754,11.925925925925926,0.006277777777777778,0.0,0.377,7.168793333333336,0.0003827160493827222
755,11.925925925925926,0.006277777777777778,-0.037037037037037035,0.3775,7.139420740740741,0.0003827160493827222
756,11.88888888888889,0.0062592592592592596,0.0,0.378,7.115232592592593,0.0003840877914952046
757,11.777777777777779,0.0062592592592592596,-0.037037037037037035,0.3785,7.08414111111111,0.0003840877914952046
758,11.777777777777779,0.00624074074074074,0.0,0.379,7.0581848148148145,0.00042112482853224264
759,11.703703703703704,0.00624074074074074,0.0,0.3795,7.029652592592593,0.00042112482853224264
760,11.703703703703704,0.00624074074074074,-0.1111111111111111,0.38,6.996907407407407,0.00042112482853224264
761,11.666666666666666,0.006185185185185185,-0.037037037037037035,0.3805,6.974445555555556,0.00041289437585733426
762,11.592592592592593,0.006166666666666667,-0.07407407407407407,0.381,6.947832592592592,0.0004074074074074048
763,11.592592592592593,0.00612962962962963,0.0,0.3815,6.9213029629629625,0.0004663923182441749
764,11.592592592592593,0.00612962962962963,0.0,0.382,6.891274444444446,0.0004663923182441749
765,11.592592592592593,0.00612962962962963,0.0,0.3825,6.862712222222223,0.0004663923182441749
766,11.555555555555555,0.00612962962962963,-0.07407407407407407,0.383,6.835980370370371,0.0004663923182441749
767,11.518518518518519,0.006092592592592592,-0.037037037037037035,0.3835,6.809407037037037,0.00048285322359397753
768,11.37037037037037,0.006074074074074075,-0.037037037037037035,0.384,6.785386296296296,0.00047050754458160784
769,11.296296296296296,0.006055555555555555,0.0,0.3845,6.761148518518519,0.0004567901234567842
770,11.25925925925926,0.006055555555555555,-0.07407407407407407,0.385,6.734005185185187,0.0004567901234567842
771,11.25925925925926,0.0060185185185185185,-0.037037037037037035,0.3855,6.713725555555556,0.00042524005486968975
772,11.25925925925926,0.006,0.0,0.386,6.684683333333335,0.0004074074074074048
773,11.222222222222221,0.006,0.0,0.3865,6.660524814814816,0.0004074074074074048
774,11.148148148148149,0.006,0.0,0.387,6.633334444444443,0.0004074074074074048
775,11.148148148148149,0.006,-0.07407407407407407,0.3875,6.610498518518517,0.0004074074074074048
776,11.11111111111111,0.0059629629629629624,0.0,0.388,6.586117407407407,0.0004787379972565162
777,11.074074074074074,0.0059629629629629624,-0.07407407407407407,0.3885,6.5640600000000004,0.0004787379972565162
778,11.0,0.005925925925925926,-0.037037037037037035,0.389,6.5410203703703695,0.0005445816186556982
779,11.0,0.005907407407407407,-0.037037037037037035,0.3895,6.519635555555555,0.0005569272976680396
