,Nsec,Sgcc,chiDelta,f,meanS,varSgcc
424,5.01,0.7846150000000001,-1.0,0.212,4.552931400000001,0.047588549999985845
425,5.01,0.784115,-1.14,0.2125,4.552931400000001,0.04758854999975301
426,5.08,0.7835449999999999,-1.56,0.213,4.540883400000001,0.04901095000002533
427,5.4,0.7827649999999999,-1.76,0.2135,4.797487200000001,0.050684549999888986
428,5.97,0.7818849999999999,-1.12,0.214,5.3231002,0.06628854999993927
429,6.04,0.781325,-1.14,0.2145,5.3725119999999995,0.0666137499997858
430,6.09,0.780755,-1.46,0.215,5.340368999999999,0.0676749500001315
431,6.41,0.780025,-1.04,0.2155,5.482371899999999,0.06885375000000932
432,6.41,0.779505,-1.12,0.216,5.5221900999999995,0.0688549500000663
433,6.42,0.778945,-0.99,0.2165,5.544705899999998,0.0698089499999769
434,6.37,0.7784500000000001,-1.36,0.217,5.465028899999998,0.06958499999972992
435,6.72,0.77777,-1.54,0.2175,5.7368470999999985,0.06893420000001788
436,7.12,0.777,-1.35,0.218,5.924735599999998,0.07255000000004656
437,7.35,0.776325,-1.63,0.2185,5.909521599999998,0.07607374999974854
438,7.82,0.77551,-1.33,0.219,6.2909708,0.08088980000000447
439,7.91,0.774845,-1.13,0.2195,6.511039699999999,0.08375694999983534
440,7.91,0.77428,-1.85,0.22,6.509353699999999,0.0879332000000868
441,8.57,0.773355,-1.17,0.2205,7.0924857,0.10853294999990612
442,8.69,0.77277,-1.09,0.221,7.182259499999999,0.10766420000023208
443,8.69,0.772225,-1.39,0.2215,7.374111499999999,0.10791374999983236
444,8.9,0.7715299999999999,-1.32,0.222,7.523212499999999,0.1066382000001613
445,9.1,0.77087,-1.58,0.2225,7.699965699999998,0.10603619999997317
446,9.44,0.77008,-1.17,0.223,8.0823277,0.10930719999992289
447,9.61,0.769495,-1.48,0.2235,8.0823277,0.10838495000009425
448,9.93,0.768755,-1.36,0.224,8.323062700000001,0.12410495000006631
449,10.22,0.7680750000000001,-1.33,0.2245,8.5236877,0.12430374999996274
450,10.4,0.7674099999999999,-1.09,0.225,8.5407615,0.12404380000010133
451,10.43,0.766865,-1.25,0.2255,8.556855800000001,0.12377854999992996
452,10.59,0.76624,-1.26,0.226,8.674988,0.12275479999999515
453,10.59,0.76561,-1.72,0.2265,8.639809600000001,0.12486580000002868
454,11.08,0.76475,-1.87,0.227,9.072213500000002,0.1287849999999162
455,11.76,0.763815,-1.59,0.2275,9.1754482,0.1324065499997232
456,11.9,0.76302,-1.13,0.228,9.2795129,0.13519920000014826
457,11.92,0.762455,-1.36,0.2285,9.287532600000002,0.13327094999980182
458,12.08,0.761775,-1.38,0.229,9.303400600000002,0.14081374999997207
459,12.19,0.761085,-1.73,0.2295,9.355049600000001,0.14453054999979212
460,12.54,0.76022,-1.16,0.23,9.626099000000004,0.14633319999999367
461,12.59,0.75964,-2.53,0.2305,9.706925400000001,0.14474080000002867
462,13.54,0.758375,-1.44,0.231,10.2670188,0.15204374999995343
463,13.75,0.757655,-1.57,0.2315,10.575901800000002,0.15083694999990985
464,14.09,0.75687,-1.33,0.232,10.796963100000003,0.15332620000001043
465,14.08,0.756205,-3.87,0.2325,10.699284100000002,0.15893094999995083
466,16.22,0.75427,-1.44,0.233,12.683075600000002,0.2502042000000365
467,16.31,0.7535499999999999,-7.09,0.2335,12.744749500000003,0.24863500000024213
468,21.98,0.750005,-2.63,0.234,18.304309300000003,1.7109249500001316
469,22.69,0.7486900000000001,-1.48,0.2345,18.810073200000005,1.7736977999997325
470,22.7,0.74795,-1.96,0.235,18.744150200000007,1.7745249999999069
471,23.01,0.74697,-1.46,0.2355,18.869659000000002,1.7858881999999285
472,23.21,0.74624,-1.14,0.236,18.9816223,1.7829847999999766
473,23.1,0.7456699999999999,-1.38,0.2365,18.6607333,1.7756322000001092
474,23.12,0.74498,-1.21,0.237,18.5053007,1.7669492000001483
475,23.12,0.744375,-1.62,0.2375,18.4722156,1.767783749999944
476,23.33,0.743565,-2.01,0.238,18.651404699999997,1.7640365499998443
477,23.77,0.74256,-2.85,0.2385,18.9658881,1.755882800000254
478,24.93,0.741135,-1.5,0.239,19.7569717,1.7960285500001627
479,24.98,0.740385,-1.93,0.2395,19.751192800000005,1.7905785500002094
480,25.27,0.73942,-2.58,0.24,19.920658400000004,1.8040572000001558
481,25.96,0.73813,-1.53,0.2405,20.309868800000004,1.867216199999908
482,26.15,0.737365,-3.35,0.241,20.394199699999998,1.8671385500000324
483,27.38,0.7356900000000001,-2.63,0.2415,21.453993199999996,1.8634477999997325
484,28.45,0.734375,-1.53,0.242,22.266249,1.9001837500000838
485,28.58,0.73361,-5.37,0.2425,22.323221399999994,1.8865457999999635
486,31.29,0.7309249999999999,-3.05,0.243,24.5084849,2.3358737500000277
487,32.24,0.7293999999999999,-4.92,0.2435,25.0245034,2.4058100000000557
488,33.56,0.72694,-2.88,0.244,25.998469400000005,2.985332799999975
489,33.55,0.7255,-2.13,0.2445,25.334836199999998,3.4679099999999163
490,33.99,0.7244349999999999,-2.73,0.245,25.7502614,3.450066550000338
491,34.77,0.7230700000000001,-2.3,0.2455,26.15127669999999,3.4463001999998233
492,34.95,0.72192,-4.65,0.246,26.25392409999998,3.4956272000001043
493,37.03,0.719595,-3.22,0.2465,27.98512609999998,3.484876949999947
494,38.77,0.717985,-2.84,0.247,29.411844999999982,3.617434549999889
495,39.71,0.716565,-3.97,0.2475,29.97597779999998,3.645126549999928
496,41.72,0.71458,-4.08,0.248,31.525886499999977,3.731437199999811
497,43.08,0.71254,-3.52,0.2485,32.23519649999998,4.331936800000025
498,43.43,0.71078,-3.1,0.249,32.032824599999984,4.414503200000152
499,43.8,0.70923,-3.59,0.2495,32.23221729999998,4.774364199999953
500,44.26,0.7074349999999999,-5.08,0.25,32.651727899999976,4.85244655000011
501,46.77,0.7048949999999999,-4.24,0.2505,34.68620869999997,5.082252950000111
502,47.69,0.7027749999999999,-5.42,0.251,34.95530709999998,5.018603750000126
503,49.62,0.700065,-5.83,0.2515,36.31914149999998,5.294416549999849
504,51.36,0.6971499999999999,-7.81,0.252,36.977556599999986,6.501625000000116
505,56.1,0.693245,-6.68,0.2525,41.07040479999998,7.333594949999941
506,56.55,0.689905,-5.24,0.253,40.61713419999998,7.6436669500001
507,58.41,0.6872849999999999,-5.26,0.2535,41.75990710000001,7.659392550000106
508,58.47,0.684655,-3.85,0.254,40.8109121,8.84040695000009
509,59.24,0.6827300000000001,-6.43,0.2545,41.206248800000004,8.925644199999981
510,62.44,0.679515,-1.77,0.255,43.31055010000001,8.90055455
511,62.37,0.67863,-2.89,0.2555,43.237960300000005,8.849586199999903
512,62.66,0.6771849999999999,-7.75,0.256,43.2466786,8.795526550000067
513,66.79,0.67331,-8.31,0.2565,46.371624100000005,8.994557800000184
514,72.64,0.6691549999999999,-11.59,0.257,52.026740100000005,9.9526669500001
515,80.2,0.6633600000000001,-15.25,0.2575,57.146394,10.760680799999973
516,91.34,0.6557350000000001,-10.46,0.258,65.7956078,12.553324549999903
517,98.3,0.650505,-9.74,0.2585,71.7086488,13.587954949999927
518,104.35,0.645635,-11.05,0.259,76.1102387,14.849908550000052
519,109.82,0.6401100000000001,-2.0,0.2595,79.45979310000001,15.19266579999996
520,109.94,0.6391100000000001,-8.79,0.26,79.28304750000001,15.116325799999991
521,113.43,0.634715,-4.74,0.2605,82.10787790000002,16.07090255
522,114.46,0.632345,-7.94,0.261,81.5142567,16.10716694999987
523,117.91,0.628375,-5.47,0.2615,84.05572770000002,15.581753750000033
524,115.05,0.62564,-10.03,0.262,81.26818130000004,15.862400800000062
525,119.98,0.620625,-7.55,0.2625,84.81774670000009,17.32076375000004
526,122.37,0.61685,-5.76,0.263,85.49186050000002,17.34621499999997
527,122.63,0.61397,-10.47,0.2635,84.56473930000001,17.17206819999998
528,125.01,0.608735,-14.04,0.264,85.76136030000004,18.314994549999945
529,131.81,0.601715,-10.1,0.2645,90.87049140000005,18.636792550000013
530,138.15,0.596665,-8.1,0.265,95.2991534,18.599220550000087
531,138.48,0.592615,-7.18,0.2655,94.23763110000003,18.28350854999991
532,137.18,0.589025,-9.35,0.266,92.09280710000004,18.575463749999994
533,141.89,0.58435,-13.05,0.2665,94.93692910000003,18.010104999999864
534,146.06,0.577825,-8.61,0.267,97.90464089999998,19.479433749999966
535,148.77,0.57352,-4.88,0.2675,99.53335759999999,19.359109200000063
536,148.22,0.57108,-7.63,0.268,98.24561960000003,20.195177199999918
537,147.45,0.567265,-13.04,0.2685,96.39879460000002,20.201634550000076
538,148.85,0.560745,-7.27,0.269,97.18589300000002,21.751224949999944
539,150.39,0.55711,-20.87,0.2695,97.95097090000003,21.416265799999934
540,155.52,0.5466749999999999,-11.81,0.27,101.36356690000001,24.892213749999996
541,158.65,0.54077,-9.15,0.2705,103.01228600000002,25.210674200000124
542,161.26,0.5361950000000001,-7.73,0.271,103.81557400000001,24.446098949999897
543,163.39,0.5323300000000001,-28.05,0.2715,105.101287,23.778172199999915
544,177.78,0.5183049999999999,-24.3,0.272,114.30938400000002,26.765548950000085
545,192.98,0.506155,-19.11,0.2725,124.483945,26.011606950000044
546,195.42,0.49660000000000004,-12.86,0.273,123.40039500000003,28.289119999999937
547,192.02,0.49017,-13.85,0.2735,119.92995900000001,31.80519219999999
548,195.18,0.483245,-11.46,0.274,121.88628500000003,32.43011495000002
549,195.24,0.47751499999999997,-12.78,0.2745,121.41489200000002,33.339424550000054
550,196.26,0.471125,-30.74,0.275,120.606839,33.71052374999999
551,207.03,0.455755,-7.66,0.2755,127.26661600000003,36.22326495000004
552,205.96,0.451925,-15.92,0.276,125.39742599999998,35.57062374999997
553,207.99,0.443965,-13.61,0.2765,125.43928300000002,35.367372550000084
554,210.63,0.43716000000000005,-9.59,0.277,126.810449,34.51450879999995
555,208.34,0.432365,-11.32,0.2775,124.73603399999996,34.34889854999999
556,206.21,0.426705,-15.42,0.278,123.17413899999998,34.07825095000002
557,204.0,0.418995,-22.1,0.2785,121.05099499999993,36.04311494999996
558,207.99,0.407945,-15.51,0.279,122.59105899999997,37.767528950000006
559,209.9,0.40019,-14.14,0.2795,122.18181399999999,38.16308779999998
560,211.04,0.39312,-17.78,0.28,121.47226499999996,38.59353120000003
561,215.13,0.38423,-12.24,0.2805,122.99852099999991,38.12365419999993
562,217.73,0.37811,-18.53,0.281,122.90820499999998,38.1400858
563,219.18,0.36884500000000003,-13.36,0.2815,122.89005900000001,36.92688695000002
564,218.52,0.362165,-13.9,0.282,121.40835099999998,36.77016054999997
565,215.39,0.35521499999999995,-16.96,0.2825,118.98956999999994,36.83671255000002
566,212.93,0.346735,-7.68,0.283,117.327754,36.23461454999997
567,210.29,0.342895,-28.19,0.2835,114.51887599999995,35.06556295000005
568,220.16,0.32880000000000004,-19.86,0.284,118.56252599999998,32.15042999999999
569,222.26,0.31887,-11.83,0.2845,118.28752700000003,31.16961619999999
570,219.26,0.312955,-7.58,0.285,115.72648299999999,32.092330950000004
571,214.78,0.309165,-12.02,0.2855,112.562008,32.64273054999998
572,210.28,0.30315499999999995,-16.58,0.286,110.02139500000001,33.08906695000004
573,213.73,0.294865,-16.19,0.2865,112.97597499999998,30.552368550000015
574,215.95,0.28676999999999997,-11.66,0.287,114.368635,28.39983420000001
575,214.69,0.28094,-16.74,0.2875,113.34710199999998,28.212552800000005
576,215.45,0.27257,-8.69,0.288,112.65323499999997,27.327640200000022
577,213.45,0.26822500000000005,-14.03,0.2885,111.56632200000004,27.11862374999997
578,212.38,0.26121,-20.25,0.289,109.60629599999999,25.669581800000014
579,215.55,0.251085,-7.03,0.2895,110.58656599999996,24.22248054999998
580,213.53,0.24756999999999998,-10.22,0.29,108.90711999999998,23.69623020000002
581,213.13,0.24246,-19.47,0.2905,107.77771900000003,23.363396800000004
582,215.17,0.232725,-7.0,0.291,107.85196499999998,21.19304375000001
583,212.51,0.22922499999999998,-8.78,0.2915,105.90028299999999,21.013073749999997
584,210.15,0.224835,-11.48,0.292,104.42420999999999,21.548690549999986
585,211.83,0.219095,-8.83,0.2925,104.297202,19.45177695
586,208.89,0.21468,-7.73,0.293,102.11787799999996,18.564705199999995
587,205.01,0.210815,-11.78,0.2935,99.41218399999997,18.184616550000005
588,202.07,0.20492500000000002,-6.43,0.294,98.09833700000004,16.378413749999993
589,199.36,0.20171,-6.94,0.2945,94.790885,15.259801799999986
590,192.82,0.19824,-3.34,0.295,91.70069999999998,14.622954799999992
591,189.69,0.19657,-5.12,0.2955,89.40416799999997,14.558020200000014
592,188.84,0.19401,-7.31,0.296,88.15743700000002,14.287209800000012
593,187.94,0.190355,-4.69,0.2965,86.83421499999997,13.639192949999996
594,184.52,0.18800999999999998,-5.65,0.297,84.38277599999998,13.017849799999997
595,184.02,0.185185,-6.07,0.2975,83.55776,12.042786550000004
596,181.28,0.18215,-11.55,0.298,82.21961399999996,11.196424999999989
597,181.86,0.176375,-4.81,0.2985,81.60702099999996,10.745323749999995
598,180.19,0.17396999999999999,-12.1,0.299,80.56833999999999,10.305288200000003
599,176.22,0.16791999999999999,-12.94,0.2995,79.203351,9.336207200000011
600,174.16,0.16144999999999998,-10.87,0.3,78.30253799999997,8.743425000000004
601,168.85,0.156015,-3.69,0.3005,75.85614800000003,8.792154550000006
602,163.62,0.15416999999999997,-5.51,0.301,73.57654799999999,8.750372200000012
603,163.21,0.151415,-4.15,0.3015,72.38210199999999,8.292210550000004
604,161.28,0.14934,-4.8,0.302,70.948785,8.335498800000002
605,159.03,0.14694,-4.38,0.3025,69.08965399999997,8.376362799999995
606,155.54,0.14475,-7.92,0.303,67.46894299999998,8.157644999999997
607,153.01,0.14079,-7.11,0.3035,65.558544,7.7114418
608,150.66,0.13723500000000002,-8.56,0.304,64.550745,6.923974549999992
609,147.95,0.13295500000000002,-6.15,0.3045,63.544769999999964,7.050060949999992
610,147.63,0.12988,-9.8,0.305,62.785396,6.1001112
611,144.88,0.12498000000000001,-9.87,0.3055,61.66528600000001,5.833999199999998
612,144.71,0.120045,-7.75,0.306,60.99659299999998,5.060810949999999
613,143.21,0.11617,-5.56,0.3065,60.09455400000002,4.960182199999999
614,141.3,0.11339,-7.76,0.307,58.94821800000004,4.744025799999999
615,138.83,0.10951000000000001,-3.33,0.3075,57.76502100000002,4.261319799999997
616,134.6,0.107845,-3.31,0.308,56.171224,3.941866950000003
617,132.62,0.10618999999999999,-6.5,0.3085,54.88283400000001,3.9227678000000012
618,132.49,0.10294,-1.3,0.309,54.326042,3.3962728000000024
619,130.59,0.10229,-5.05,0.3095,53.07759700000001,3.3778317999999965
620,128.23,0.099765,-2.42,0.31,51.92158999999999,3.2195845499999995
621,125.09,0.098555,-2.87,0.3105,50.60568899999999,3.2671889499999995
622,121.58,0.09712,-4.55,0.311,49.48234500000002,3.103091199999999
623,121.07,0.094845,-3.14,0.3115,48.949282000000004,3.0052369499999987
624,120.09,0.09327500000000001,-1.07,0.312,48.47857299999999,2.9696637499999996
625,118.98,0.09273999999999999,-2.8,0.3125,47.722832,2.905434799999999
626,117.32,0.09134,-4.45,0.313,47.027187,2.7550988
627,115.6,0.089115,-4.06,0.3135,46.322962,2.638118550000001
628,114.34,0.087085,-2.73,0.314,45.648823,2.5926705500000007
629,113.75,0.08572,-4.08,0.3145,44.98365400000001,2.596923199999999
630,112.35,0.08368,-5.38,0.315,44.41330500000001,2.2173551999999983
631,112.18,0.08098999999999999,-4.09,0.3155,44.177088999999995,2.0145498000000006
632,112.23,0.07894499999999999,-2.34,0.316,43.765701999999976,1.4997289500000024
633,110.98,0.07777500000000001,-1.55,0.3165,42.96103799999998,1.4485537499999972
634,108.22,0.077,-1.67,0.317,41.98054599999998,1.44725
635,106.75,0.07616500000000001,-3.88,0.3175,41.212179,1.3626405499999983
636,105.08,0.074225,-1.26,0.318,40.53936300000002,1.2739337500000019
637,103.34,0.073595,-2.11,0.3185,39.79019000000001,1.26805695
638,101.88,0.07254000000000001,-4.88,0.319,39.01873899999999,1.2570667999999987
639,100.75,0.0701,-1.56,0.3195,38.636906,1.184880000000001
640,99.59,0.06931999999999999,-1.12,0.32,38.096098999999995,1.1319352000000018
641,98.75,0.06876,-1.45,0.3205,37.558855,1.147224799999998
642,97.79,0.068035,-2.62,0.321,37.041703000000005,1.1189525500000017
643,96.51,0.06672499999999999,-1.32,0.3215,36.416909,1.0225737500000014
644,95.81,0.066065,-0.73,0.322,35.980230999999996,0.9854365500000003
645,94.5,0.06570000000000001,-2.33,0.3225,35.527051,0.9428199999999979
646,93.49,0.064535,-2.32,0.323,34.963952000000006,0.903962550000002
647,91.9,0.063375,-0.77,0.3235,34.488094999999994,0.8816437499999993
648,91.31,0.06299,-1.96,0.324,34.108826,0.8894997999999987
649,89.28,0.062009999999999996,-2.09,0.3245,33.489537,0.8108798000000015
650,88.04,0.060965000000000005,-2.67,0.325,33.08642900000001,0.7148825499999993
651,87.29,0.05963,-2.6,0.3255,32.610852,0.6624861999999994
652,85.54,0.05833,-1.12,0.326,32.023999999999994,0.5965622000000003
653,83.74,0.05777,-2.06,0.3265,31.423800999999997,0.6078241999999991
654,82.3,0.05674,-2.14,0.327,30.818458000000007,0.5533147999999992
655,81.09,0.055670000000000004,-3.12,0.3275,30.261726000000017,0.5420421999999999
656,79.94,0.05411,-2.88,0.328,29.812271999999986,0.5177857999999996
657,78.46,0.05267,-1.75,0.3285,29.243493000000008,0.46936219999999956
658,77.17,0.051795,-3.39,0.329,28.570629999999987,0.46257095000000026
659,75.97,0.0501,-1.77,0.3295,28.178223,0.43390999999999985
660,74.3,0.049215,-2.53,0.33,27.779401999999994,0.4240525499999994
661,73.31,0.04795,-2.15,0.3305,27.293108000000014,0.3599249999999993
662,72.04,0.046875,-0.93,0.331,26.838796999999996,0.35794375000000034
663,70.49,0.04641,-0.47,0.3315,26.34963800000001,0.3666938000000009
664,69.36,0.046174999999999994,-0.39,0.332,25.938574999999997,0.36799375000000056
665,68.75,0.04598,-2.48,0.3325,25.554350999999997,0.3675092000000004
666,67.89,0.04474,-0.45,0.333,25.229962999999994,0.3009847999999993
667,67.17,0.044515,-1.51,0.3335,24.911560999999995,0.29684455000000026
668,66.01,0.04376,-1.39,0.334,24.555937999999998,0.30239480000000096
669,64.93,0.043065,-0.82,0.3345,24.26711100000001,0.26452655000000047
670,64.45,0.042655,-0.89,0.335,24.001172,0.2514969499999997
671,63.79,0.04221,-0.71,0.3355,23.727589999999996,0.2495717999999997
672,63.3,0.041854999999999996,-1.71,0.336,23.466293999999994,0.2545029500000005
673,62.21,0.041,-1.06,0.3365,23.182595000000006,0.2193499999999999
674,61.63,0.04047,-1.12,0.337,22.909496000000008,0.22406820000000016
675,61.0,0.039909999999999994,-1.58,0.3375,22.692068999999993,0.22844380000000047
676,60.27,0.039119999999999995,-0.89,0.338,22.426057999999998,0.20744120000000066
677,59.83,0.038674999999999994,-0.81,0.3385,22.229868999999994,0.19808375000000022
678,59.01,0.038270000000000005,-1.22,0.339,21.951908000000003,0.2098541999999993
679,58.57,0.03766,-0.3,0.3395,21.761635000000005,0.21438880000000063
680,58.2,0.037509999999999995,-0.36,0.34,21.581796999999998,0.21719980000000033
681,57.91,0.037329999999999995,-0.92,0.3405,21.383764000000006,0.20900220000000036
682,57.03,0.03687,-1.53,0.341,21.139632000000002,0.21553620000000046
683,56.38,0.036105,-0.64,0.3415,20.927533999999994,0.19656295000000046
684,55.42,0.035785,-0.81,0.342,20.676302,0.19651255000000037
685,54.63,0.03538,-0.88,0.3425,20.425404,0.19788119999999934
686,54.15,0.03494,-0.19,0.343,20.17500200000001,0.2008828000000003
687,54.0,0.034845,-0.13,0.3435,20.023103000000006,0.20354694999999992
688,53.41,0.03478,-0.66,0.344,19.804290999999996,0.2017332000000001
689,52.37,0.03445,-0.34,0.3445,19.540758,0.1968349999999996
690,51.79,0.03428,-0.62,0.345,19.328942999999995,0.1952732000000001
691,51.47,0.03397,-0.43,0.3455,19.144766000000008,0.18385820000000058
692,50.42,0.033755,-0.4,0.346,18.869589000000005,0.18188494999999966
693,50.28,0.033555,-0.79,0.3465,18.673448999999998,0.18036895000000003
694,49.93,0.033159999999999995,-0.7,0.347,18.526985000000003,0.1689988000000003
695,49.69,0.03281,-0.37,0.3475,18.390646,0.16990779999999994
696,49.33,0.032625,-1.09,0.348,18.21794000000001,0.1741937499999999
697,48.69,0.03208,-0.48,0.3485,18.04687099999999,0.16379720000000042
698,48.35,0.03184,-0.97,0.349,17.900674000000002,0.16600879999999985
699,48.1,0.031355,-0.22,0.3495,17.71362299999999,0.16646295000000008
700,47.44,0.031245000000000002,-0.89,0.35,17.54136,0.16877494999999998
701,47.02,0.0308,-0.81,0.3505,17.32607100000001,0.17070999999999958
702,46.51,0.030395,-0.39,0.351,17.149722000000008,0.17007295000000022
703,46.17,0.030199999999999998,-1.24,0.3515,16.984360000000002,0.17177999999999996
704,45.69,0.02958,-0.26,0.352,16.807897,0.17148720000000026
705,45.22,0.02945,-1.18,0.3525,16.58757,0.15866499999999997
706,44.17,0.02886,-0.47,0.353,16.344604000000007,0.15279079999999998
707,43.39,0.028625,-0.77,0.3535,16.130955999999998,0.14977375000000007
708,42.81,0.028239999999999998,-0.83,0.354,15.938234999999999,0.1499648000000002
709,42.33,0.027825,-1.29,0.3545,15.767757999999994,0.14514375000000018
710,41.89,0.02718,-0.54,0.355,15.599485999999999,0.14134519999999998
711,41.36,0.02691,-0.92,0.3555,15.37490799999999,0.14398379999999997
712,40.69,0.026449999999999998,-1.72,0.356,15.186631999999998,0.13309500000000002
713,40.08,0.025589999999999998,-0.62,0.3565,14.975786000000003,0.12288379999999983
714,39.58,0.02528,-0.67,0.357,14.804134999999999,0.11926319999999987
715,38.75,0.024945000000000002,-1.45,0.3575,14.600219999999995,0.11977895000000012
716,38.1,0.02422,-0.75,0.358,14.442586999999998,0.09993320000000017
717,37.61,0.023844999999999998,-0.74,0.3585,14.277439000000001,0.09941695000000005
718,36.99,0.023475000000000003,-0.89,0.359,14.120895000000004,0.0865737499999998
719,36.63,0.023030000000000002,-0.77,0.3595,13.968371000000008,0.08446820000000002
720,36.0,0.022645,-0.17,0.36,13.836966000000004,0.07719295000000011
721,35.91,0.02256,-1.1,0.3605,13.732973000000001,0.07602280000000018
722,35.61,0.022010000000000002,-0.64,0.361,13.625812999999994,0.061209799999999745
723,35.41,0.02169,-0.51,0.3615,13.506452,0.06373779999999987
724,35.34,0.021435,-0.8,0.362,13.384637999999997,0.06104655000000014
725,34.85,0.021035,-0.96,0.3625,13.247379000000002,0.04668254999999999
726,34.46,0.020555,-0.26,0.363,13.151167000000001,0.04164895000000001
727,34.08,0.020425000000000002,-0.47,0.3635,13.041227000000001,0.041543749999999935
728,33.71,0.02019,-0.38,0.364,12.936284999999996,0.040897799999999845
729,33.5,0.02,-0.24,0.3645,12.840078999999998,0.03961000000000001
730,33.32,0.01988,-0.23,0.365,12.742376999999998,0.038361200000000054
731,33.17,0.019765,-0.26,0.3655,12.648416999999995,0.039114549999999894
732,32.82,0.019635000000000003,-0.24,0.366,12.542237,0.037198549999999844
733,32.65,0.019515,-0.32,0.3665,12.437149999999999,0.03756454999999994
734,32.41,0.019355,-0.43,0.367,12.332564000000001,0.03445294999999987
735,32.28,0.01914,-0.3,0.3675,12.228872000000003,0.031400800000000006
736,31.81,0.01899,-0.23,0.368,12.097049000000005,0.0312098000000002
737,31.63,0.018875,-0.51,0.3685,12.004935999999997,0.031293750000000044
738,31.45,0.01862,-0.05,0.369,11.911210999999998,0.03003120000000001
739,31.35,0.018595,-0.51,0.3695,11.810708999999997,0.030016950000000178
740,30.81,0.01834,-0.21,0.37,11.689704999999998,0.02886880000000008
741,30.65,0.018234999999999998,-0.34,0.3705,11.577061000000004,0.026894549999999982
742,30.42,0.018065,-0.11,0.371,11.471260699999995,0.026896549999999932
743,30.07,0.01801,-0.44,0.3715,11.358016,0.027139799999999922
744,29.86,0.01779,-0.41,0.372,11.257145099999997,0.022501800000000117
745,29.58,0.017585,-0.14,0.3725,11.1563037,0.023660549999999943
746,29.39,0.017515,-0.55,0.373,11.0507123,0.0237345499999999
747,29.17,0.01724,-0.19,0.3735,10.948928400000002,0.02321480000000008
748,28.99,0.017145,-0.2,0.374,10.849721700000002,0.023772950000000036
749,28.59,0.017045,-0.59,0.3745,10.748121400000004,0.023380949999999984
750,28.42,0.01675,-0.26,0.375,10.665993900000004,0.024254999999999995
751,28.1,0.01662,-0.17,0.3755,10.572104599999998,0.02321119999999985
752,27.95,0.016535,-0.13,0.376,10.489027999999998,0.022882550000000036
753,27.36,0.01647,-0.04,0.3765,10.391764700000001,0.022988200000000118
754,27.04,0.01645,-0.29,0.377,10.3059445,0.02270500000000004
755,26.86,0.016305,-0.11,0.3775,10.228743999999999,0.02346894999999995
756,26.63,0.01625,-0.38,0.378,10.155258800000006,0.022975000000000023
757,26.37,0.016059999999999998,-0.09,0.3785,10.086755900000002,0.02130280000000005
758,26.22,0.016015,-0.02,0.379,10.0173973,0.02113454999999999
759,26.06,0.016005,-0.16,0.3795,9.950192000000001,0.021214950000000045
760,26.01,0.015925,-0.48,0.38,9.8768907,0.021343749999999887
761,25.77,0.015685,-0.44,0.3805,9.804927500000002,0.01890654999999998
762,25.63,0.015465,-0.27,0.381,9.7466585,0.018502549999999986
763,25.59,0.01533,-0.26,0.3815,9.6846092,0.017442199999999956
764,25.36,0.0152,-0.26,0.382,9.6026206,0.016300000000000012
765,25.17,0.01507,-0.19,0.3825,9.5283277,0.01581019999999995
766,25.15,0.014975,-0.1,0.383,9.465121600000002,0.015493750000000034
767,24.92,0.014925,-0.17,0.3835,9.398487499999998,0.015303749999999979
768,24.74,0.014839999999999999,-0.12,0.384,9.333688199999997,0.015628800000000012
769,24.63,0.01478,-0.22,0.3845,9.273788800000002,0.015873199999999997
770,24.38,0.01467,-0.19,0.385,9.211618299999998,0.015252200000000016
771,24.21,0.014575,-0.02,0.3855,9.141723000000002,0.01603375
772,24.14,0.014565,-0.1,0.386,9.077324900000002,0.01595655000000005
773,23.97,0.014515,-0.1,0.3865,9.0073762,0.016034549999999967
774,23.89,0.014465,-0.44,0.387,8.938637799999999,0.016232550000000002
775,23.71,0.014244999999999999,-0.19,0.3875,8.871154200000001,0.015774950000000048
776,23.62,0.014150000000000001,-0.07,0.388,8.811504000000003,0.015644999999999982
777,23.5,0.014115,-0.16,0.3885,8.750867700000002,0.015758550000000014
778,23.35,0.014035,-0.1,0.389,8.692873799999997,0.016052549999999995
779,23.17,0.013985,-0.04,0.3895,8.6337666,0.015934550000000058
780,23.08,0.013965,-0.07,0.39,8.5853861,0.015882550000000037
781,23.02,0.01393,-0.21,0.3905,8.532728499999996,0.01636020000000002
782,22.9,0.013824999999999999,-0.13,0.391,8.480253399999999,0.015513750000000015
783,22.71,0.01376,-0.29,0.3915,8.4146514,0.014134800000000041
784,22.64,0.013615,-0.49,0.392,8.361257700000001,0.012858550000000036
785,22.46,0.01337,-0.29,0.3925,8.316036700000002,0.01267620000000005
786,22.31,0.013224999999999999,-0.06,0.393,8.2688882,0.01238375000000002
787,22.27,0.013195,-0.19,0.3935,8.220642900000003,0.012138950000000023
788,22.08,0.013099999999999999,-0.03,0.394,8.1725743,0.012060000000000003
789,22.02,0.013085000000000001,0.0,0.3945,8.1207702,0.012130549999999971
790,21.98,0.013085000000000001,-0.05,0.395,8.078492500000001,0.012130549999999971
791,21.89,0.01306,-0.21,0.3955,8.029511300000001,0.012282800000000009
792,21.68,0.012955,-0.25,0.396,7.976247599999997,0.012680949999999996
793,21.52,0.01283,-0.2,0.3965,7.926008,0.012652199999999994
794,21.35,0.01273,-0.21,0.397,7.875118300000002,0.012724199999999939
795,21.09,0.012625,-0.25,0.3975,7.820662400000001,0.012013750000000016
