,Nsec,Sgcc,chiDelta,f,meanS,varSgcc
5030,7.16,0.681764375,-1.05,0.314375,2.693882299999999,0.012881068750284613
5031,7.16,0.68169875,-0.99,0.3144375,2.695001299999999,0.012845474999397992
5032,7.16,0.681636875,-1.11,0.3145,2.6941487999999993,0.012847118749283255
5033,7.21,0.6815675,-1.09,0.3145625,2.7034350999999996,0.012894600000232457
5034,7.21,0.681499375,-1.04,0.314625,2.7046174999999995,0.01275311875063926
5035,7.21,0.681434375,-1.08,0.3146875,2.7030174999999996,0.012817968749441206
5036,7.21,0.681366875,-1.03,0.31475,2.7022077,0.012872068748809397
5037,7.21,0.6813025,-1.01,0.3148125,2.701985,0.012879649999551475
5038,7.21,0.681239375,-1.07,0.314875,2.7003982000000004,0.012887568750418722
5039,7.21,0.6811725,-1.14,0.3149375,2.6992883,0.012887649999000132
5040,7.22,0.6811012500000001,-1.02,0.315,2.7037804000000007,0.012894724999554455
5041,7.22,0.6810375000000001,-1.05,0.3150625,2.703491,0.012918750000186264
5042,7.22,0.680971875,-1.02,0.315125,2.7015962,0.01300671875104308
5043,7.22,0.6809081250000001,-1.01,0.3151875,2.7012329000000004,0.012995568748563528
5044,7.22,0.680845,-1.02,0.31525,2.7007692000000003,0.012988099998794496
5045,7.21,0.68078125,-1.11,0.3153125,2.6986530000000006,0.012874374999664723
5046,7.21,0.680711875,-1.05,0.315375,2.6978046,0.012832368751056492
5047,7.21,0.68064625,-1.05,0.3154375,2.6988992,0.01269652499910444
5048,7.21,0.680580625,-1.04,0.3155,2.6977418000000006,0.012800368749536575
5049,7.21,0.680515625,-1.07,0.3155625,2.697066500000001,0.012869218749925495
5050,7.21,0.68044875,-1.03,0.315625,2.6969710000000005,0.012905474999919534
5051,7.2,0.6803843749999999,-1.13,0.3156875,2.6925710000000005,0.012917968750931322
5052,7.2,0.68031375,-0.99,0.31575,2.6936373000000002,0.012897474999539554
5053,7.19,0.6802518750000001,-1.01,0.3158125,2.6917829000000006,0.012885568749159575
5054,7.19,0.68018875,-1.05,0.315875,2.6916626000000003,0.012864974998869003
5055,7.19,0.6801231249999999,-1.02,0.3159375,2.6913212000000004,0.01281681875139475
5056,7.19,0.680059375,-1.08,0.316,2.6906935000000005,0.012820468748919666
5057,7.19,0.679991875,-1.06,0.3160625,2.6903197000000008,0.01272581874858588
5058,7.19,0.679925625,-1.09,0.316125,2.6918681,0.012722118750214577
5059,7.19,0.6798575,-1.07,0.3161875,2.6933793,0.012577600001357495
5060,7.19,0.679790625,-1.04,0.31625,2.6933590000000005,0.012559218750335275
5061,7.19,0.679725625,-1.07,0.3163125,2.6935019000000007,0.012572368749417365
5062,7.19,0.6796587500000001,-1.11,0.316375,2.6918729000000003,0.012681774999015034
5063,7.23,0.679589375,-1.04,0.3164375,2.7013892000000004,0.013351568750105798
5064,7.23,0.679524375,-1.05,0.3165,2.7014982000000005,0.013307368750683963
5065,7.23,0.67945875,-1.06,0.3165625,2.7002269000000005,0.01338277499936521
5066,7.23,0.6793925000000001,-1.03,0.316625,2.6977089000000003,0.013290099998936057
5067,7.23,0.679328125,-1.3,0.3166875,2.6973343,0.013267968749627471
5068,7.45,0.679246875,-1.03,0.31675,2.7688867999999998,0.01333421874884516
5069,7.45,0.6791825,-1.03,0.3168125,2.7699940999999995,0.013357099999673664
5070,7.45,0.679118125,-1.05,0.316875,2.769076,0.013457368751056492
5071,7.45,0.6790525000000001,-1.02,0.3169375,2.7684708999999996,0.013518399999476969
5072,7.45,0.67898875,-1.04,0.317,2.7679288000000004,0.013492975000292062
5073,7.44,0.67892375,-1.09,0.3170625,2.7654408999999998,0.013541974999010564
5074,7.44,0.6788556250000001,-1.02,0.317125,2.7635253999999994,0.013473368749953807
5075,7.44,0.678791875,-1.04,0.3171875,2.7637077999999993,0.013432568749412893
5076,7.44,0.678726875,-1.09,0.31725,2.762881099999999,0.013380818750709296
5077,7.44,0.6786587500000001,-1.03,0.3173125,2.7627402999999986,0.013353024998679757
5078,7.44,0.678594375,-1.03,0.317375,2.762198699999999,0.013345618749968707
5079,7.44,0.67853,-1.09,0.3174375,2.7612952999999987,0.013380600000731647
5080,7.44,0.678461875,-1.04,0.3175,2.760215199999999,0.01335611875075847
5081,7.44,0.678396875,-1.11,0.3175625,2.758719899999999,0.013289218748919666
5082,7.45,0.6783275,-1.15,0.317625,2.760934299999999,0.013291400000452995
5083,7.44,0.678255625,-1.02,0.3176875,2.753759599999999,0.013488868749700487
5084,7.44,0.678191875,-1.0,0.31775,2.753135699999999,0.013504068749956787
5085,7.44,0.678129375,-1.05,0.3178125,2.753135699999999,0.013504068749956787
5086,7.44,0.6780637500000001,-1.07,0.317875,2.7517137,0.013664974998682737
5087,7.44,0.677996875,-1.08,0.3179375,2.752397699999999,0.013815468749031425
5088,7.44,0.6779293750000001,-1.05,0.318,2.7519256999999993,0.01381206874921918
5089,7.44,0.67786375,-1.02,0.3180625,2.7510448,0.013837975000031293
5090,7.44,0.6778,-1.07,0.318125,2.7505181,0.013988750000484287
5091,7.45,0.6777331249999999,-1.15,0.3181875,2.7534982999999995,0.014024818750098348
5092,7.46,0.67766125,-1.05,0.31825,2.7581401,0.014468975000083446
5093,7.46,0.677595625,-1.04,0.3183125,2.7575116000000004,0.014524318749085068
5094,7.46,0.6775306249999999,-1.12,0.318375,2.7566795,0.014549368750303984
5095,7.47,0.677460625,-1.2,0.3184375,2.7608256,0.014525818748399616
5096,7.51,0.677385625,-1.01,0.3185,2.7719766,0.014743818749673664
5097,7.51,0.6773224999999999,-1.01,0.3185625,2.7712578999999993,0.014813400000333786
5098,7.51,0.677259375,-1.13,0.318625,2.7708989999999996,0.014771718750707805
5099,7.51,0.67718875,-1.46,0.3186875,2.7813647999999995,0.014639974999241532
5100,7.86,0.6770975,-1.07,0.31875,2.938461299999999,0.015411650001071394
5101,7.88,0.677030625,-1.02,0.3188125,2.9400962999999996,0.015338118750602007
5102,7.88,0.676966875,-1.09,0.318875,2.9402293999999993,0.015336818750947714
5103,7.88,0.67689875,-1.1,0.3189375,2.9355007999999985,0.015377225001342594
5104,7.94,0.67683,-1.03,0.319,2.944359199999999,0.015413849999196828
5105,7.94,0.676765625,-1.12,0.3190625,2.9447253999999985,0.015490468749776483
5106,7.94,0.6766956249999999,-1.13,0.319125,2.9429142,0.015557068751193583
5107,7.94,0.676625,-1.05,0.3191875,2.9420320999999996,0.01562999999988824
5108,7.94,0.6765593750000001,-1.03,0.31925,2.9412040999999998,0.015602968749590218
5109,7.94,0.676495,-1.09,0.3193125,2.9406603000000002,0.01565084999985993
5110,7.94,0.676426875,-1.07,0.319375,2.9405593999999997,0.01566381874959916
5111,7.94,0.67636,-1.05,0.3194375,2.937553299999999,0.015736399999819697
5112,7.94,0.6762943749999999,-1.03,0.3195,2.936995499999999,0.016004118750803174
5113,7.94,0.67623,-1.03,0.3195625,2.936125699999999,0.016003599999472498
5114,7.94,0.676165625,-1.07,0.319625,2.9352332999999993,0.01604171875026077
5115,7.94,0.67609875,-1.22,0.3196875,2.934589199999999,0.016126474999822678
5116,7.97,0.6760225000000001,-1.11,0.31975,2.9487099999999993,0.016634399998933076
5117,7.96,0.675953125,-0.99,0.3198125,2.944139199999999,0.016819218750111758
5118,7.96,0.67589125,-1.02,0.319875,2.944474599999999,0.016804525000043213
5119,7.96,0.6758275,-1.06,0.3199375,2.944575799999999,0.01680889999959618
5120,7.96,0.67576125,-1.05,0.32,2.945572199999999,0.01683047499973327
5121,7.96,0.6756956249999999,-1.05,0.3200625,2.944480299999999,0.016918318750336767
5122,7.96,0.67563,-1.09,0.320125,2.943018299999999,0.016973350000567735
5123,7.96,0.675561875,-1.08,0.3201875,2.942120199999999,0.017074368750676513
5124,7.96,0.675494375,-1.3,0.32025,2.941250399999999,0.017108868750743567
5125,8.05,0.6754131250000001,-1.06,0.3203125,2.963820199999999,0.018959868748672306
5126,8.05,0.6753468749999999,-1.06,0.320375,2.9634134999999997,0.018889218751341103
5127,8.05,0.675280625,-1.07,0.3204375,2.963432799999999,0.018920618750154973
5128,8.05,0.6752137500000001,-1.01,0.3205,2.9653519999999998,0.01889522499963641
5129,8.05,0.675150625,-1.04,0.3205625,2.9651455999999996,0.018893868749961257
5130,8.05,0.675085625,-1.07,0.320625,2.96515,0.018960818748921155
5131,8.05,0.67501875,-1.05,0.3206875,2.9660186,0.0189143750006333
5132,8.05,0.674953125,-1.02,0.32075,2.9654841999999997,0.01888671875
5133,8.05,0.674889375,-1.06,0.3208125,2.9649907999999994,0.018857318750582636
5134,8.05,0.674823125,-1.06,0.320875,2.9646281999999995,0.01887756874971092
5135,8.05,0.674756875,-1.09,0.3209375,2.9634182999999994,0.018827368749305604
5136,8.05,0.6746887500000001,-1.02,0.321,2.960896299999999,0.019028725000098348
5137,8.05,0.674625,-1.04,0.3210625,2.9604937999999987,0.019097500000149013
5138,8.05,0.6745599999999999,-1.02,0.321125,2.960363099999999,0.01901490000076592
5139,8.05,0.67449625,-1.08,0.3211875,2.9579584999999993,0.01899102499894798
5140,8.05,0.67442875,-1.0,0.32125,2.9583003999999993,0.018925024999305606
5141,8.05,0.6743662500000001,-1.11,0.3213125,2.9580656999999992,0.018898774999193846
5142,8.07,0.674296875,-1.13,0.321375,2.960330899999999,0.018895468750037253
5143,8.07,0.67422625,-1.08,0.3214375,2.9629178999999994,0.019079724999144673
5144,8.06,0.67415875,-1.09,0.3215,2.958956399999999,0.018966774999164045
5145,8.07,0.674090625,-1.05,0.3215625,2.959775099999999,0.019030468748882413
5146,8.07,0.674025,-1.03,0.321625,2.959142999999999,0.01905874999985099
5147,8.07,0.6739606250000001,-1.22,0.3216875,2.958107199999999,0.019117068748921155
5148,8.12,0.673884375,-1.03,0.32175,2.9699022999999993,0.019271718750707805
5149,8.12,0.6738200000000001,-1.04,0.3218125,2.968782,0.01927409999910742
5150,8.12,0.673755,-1.03,0.321875,2.9690440999999996,0.01924584999959916
5151,8.12,0.673690625,-1.21,0.3219375,2.9667621999999993,0.01922921875026077
5152,8.16,0.673615,-1.16,0.322,2.973209899999999,0.019038399999961257
5153,8.24,0.6735425,-1.13,0.3220625,2.9890803999999997,0.019011099999770523
5154,8.24,0.6734718749999999,-1.04,0.322125,2.9877147999999996,0.01897171875089407
5155,8.24,0.673406875,-1.05,0.3221875,2.9870664999999996,0.019119368749670684
5156,8.24,0.6733412499999999,-1.04,0.32225,2.9875341999999994,0.01919302500039339
5157,8.24,0.67327625,-1.04,0.3223125,2.9847810999999997,0.019137725000269713
5158,8.24,0.6732112499999999,-1.03,0.322375,2.9842744999999997,0.019165975001640616
5159,8.24,0.673146875,-1.03,0.3224375,2.9835884,0.01916671875026077
5160,8.24,0.6730825,-1.03,0.3225,2.9839146999999997,0.01927110000047833
5161,8.24,0.673018125,-1.06,0.3225625,2.9833038999999997,0.019269118748605252
5162,8.24,0.672951875,-1.13,0.322625,2.983111299999999,0.01930356875061989
5163,8.24,0.67288125,-1.01,0.3226875,2.983356099999999,0.019546874999068677
5164,8.24,0.672818125,-1.02,0.32275,2.9804264999999988,0.01950136874988675
5165,8.24,0.672754375,-1.08,0.3228125,2.9805960999999983,0.019404068751260637
5166,8.24,0.672686875,-1.07,0.322875,2.9813652999999984,0.019275618750602005
5167,8.24,0.67262,-1.12,0.3229375,2.9791709999999982,0.0194070999994874
5168,8.28,0.67255,-1.01,0.323,2.986464899999998,0.019275000001303853
5169,8.28,0.672486875,-1.03,0.3230625,2.9863399999999984,0.019244118749164044
5170,8.28,0.6724225,-1.03,0.323125,2.9855137999999983,0.01918640000000596
5171,8.28,0.6723581249999999,-1.0,0.3231875,2.985008699999998,0.01912231875024736
5172,8.28,0.672295625,-1.13,0.32325,2.984824999999998,0.019099818750284613
5173,8.32,0.6722250000000001,-1.03,0.3233125,2.993367899999998,0.01893999999947846
5174,8.32,0.672160625,-1.05,0.323375,2.9930745999999986,0.018866568750701845
5175,8.32,0.672095,-1.02,0.3234375,2.9920993999999985,0.018885599999688564
5176,8.32,0.67203125,-1.04,0.3235,2.9914300999999983,0.01888937500026077
5177,8.32,0.67196625,-1.14,0.3235625,2.9907893999999984,0.018926775000989438
5178,8.39,0.671895,-1.01,0.323625,3.008491499999999,0.018657350000925364
5179,8.39,0.671831875,-1.03,0.3236875,3.0083771999999986,0.01862961875088513
5180,8.39,0.6717675000000001,-1.06,0.32375,3.0075176999999993,0.01864759999886155
5181,8.39,0.6717012499999999,-1.08,0.3238125,3.005670299999999,0.01874072500038892
5182,8.39,0.6716337499999999,-1.06,0.323875,3.0042577999999986,0.018616275001317264
5183,8.39,0.6715675,-1.23,0.3239375,3.003162999999998,0.01863710000086576
5184,8.44,0.671490625,-1.01,0.324,3.0120197999999982,0.018587968749925493
5185,8.44,0.6714275,-1.02,0.3240625,3.0117056999999976,0.018600899999961257
5186,8.44,0.67136375,-1.11,0.324125,3.0114955999999977,0.0185354750007391
5187,8.44,0.671294375,-1.04,0.3241875,3.011115099999998,0.018509118751622738
5188,8.44,0.671229375,-1.05,0.32425,3.009986099999998,0.018517568749375643
5189,8.44,0.6711637500000001,-1.16,0.3243125,3.0099032999999986,0.018518474998883903
5190,8.44,0.6710912499999999,-1.05,0.324375,3.006718799999998,0.01864802500139922
5191,8.45,0.671025625,-1.03,0.3244375,3.0088110999999986,0.018568868750706315
5192,8.45,0.67096125,-1.01,0.3245,3.0082601999999987,0.018629725000821055
5193,8.45,0.670898125,-1.07,0.3245625,3.007413199999998,0.018635818748734892
5194,8.45,0.67083125,-1.03,0.324625,3.005588299999999,0.01850312500074506
5195,8.45,0.670766875,-1.2,0.3246875,3.0045785999999985,0.018522318748757243
5196,8.47,0.6706918749999999,-1.08,0.32475,3.0043725999999986,0.0186328187501058
5197,8.47,0.6706243749999999,-1.1,0.3248125,3.0044088999999987,0.018721868750639258
5198,8.47,0.670555625,-1.06,0.324875,3.005397599999999,0.018756118751131
5199,8.47,0.6704893749999999,-1.1,0.3249375,3.004275399999999,0.018960068750195205
5200,8.47,0.670420625,-1.07,0.325,3.0041860999999987,0.01908731875102967
5201,8.47,0.67035375,-1.03,0.3250625,3.0035670999999993,0.019416524999774993
5202,8.47,0.670289375,-1.03,0.325125,3.003608299999999,0.019372068751603366
5203,8.47,0.6702250000000001,-1.06,0.3251875,3.0027692999999993,0.019384999999776484
5204,8.48,0.67015875,-1.06,0.32525,3.0050427999999996,0.019334274998866023
5205,8.48,0.6700925,-1.05,0.3253125,3.0043182999999996,0.01929935000091791
5206,8.48,0.670026875,-1.23,0.325375,3.002196799999999,0.019472818749956787
5207,8.48,0.66995,-1.04,0.3254375,3.0030363999999996,0.01994624999910593
5208,8.47,0.669885,-1.08,0.3255,3.0022425,0.020002150000073014
5209,8.47,0.6698175,-1.02,0.3255625,2.9996977,0.020297100000083446
5210,8.47,0.6697537499999999,-1.06,0.325625,2.9986996,0.02026602500118315
5211,8.47,0.6696875,-1.03,0.3256875,2.9981500999999997,0.020357499999925494
5212,8.47,0.669623125,-1.04,0.32575,2.9976244,0.020281818751245736
5213,8.46,0.669558125,-1.1,0.3258125,2.996062099999999,0.020211568749509752
5214,8.47,0.6694893749999999,-1.05,0.325875,2.9961124999999993,0.020153818749822677
5215,8.47,0.6694237500000001,-1.13,0.3259375,2.9963245999999994,0.020150724999606608
5216,8.47,0.669353125,-1.06,0.326,2.998001499999999,0.020225468751043082
5217,8.47,0.6692868750000001,-1.11,0.3260625,2.9981460999999996,0.02021761874947697
5218,8.47,0.6692175,-1.04,0.326125,2.9979689999999994,0.02018310000002384
5219,8.47,0.6691525,-1.1,0.3261875,2.9969241999999996,0.020341649998910725
5220,8.47,0.66908375,-1.1,0.32625,2.996783699999999,0.02043152500037104
5221,8.47,0.669015,-1.06,0.3263125,2.9960291999999997,0.020472650000825526
5222,8.47,0.66894875,-1.06,0.326375,2.9966648999999994,0.02039922499936074
5223,8.47,0.6688825,-1.04,0.3264375,2.9950234,0.020377849998883903
5224,8.47,0.6688175,-1.1,0.3265,2.994629899999999,0.02037959999963641
5225,8.52,0.66874875,-1.07,0.3265625,3.0023049999999993,0.020484975000843404
5226,8.52,0.668681875,-1.1,0.326625,3.0033632999999993,0.02040136875025928
5227,8.52,0.6686131249999999,-1.03,0.3266875,3.0065468999999996,0.020433368750847877
5228,8.52,0.66854875,-1.1,0.32675,3.002905599999999,0.02044072499964386
5229,8.52,0.66848,-1.01,0.3268125,3.001177,0.020433599999174476
5230,8.52,0.668416875,-1.06,0.326875,2.999087200000001,0.020415068749338388
5231,8.52,0.6683506250000001,-1.02,0.3269375,2.9988833000000006,0.020288618749007583
5232,8.52,0.6682868750000001,-1.06,0.327,2.9987905000000006,0.02026011874899268
5233,8.53,0.668220625,-1.04,0.3270625,3.000163500000001,0.02017806874960661
5234,8.53,0.668155625,-1.22,0.327125,2.999105600000001,0.020236868750303984
5235,8.57,0.668079375,-1.62,0.3271875,3.0006901000000012,0.020614818749018014
5236,9.09,0.667978125,-1.01,0.32725,3.2002451,0.024621718750335277
5237,9.09,0.6679149999999999,-1.11,0.3273125,3.2000012000000004,0.024639400000683962
5238,9.09,0.667845625,-1.11,0.327375,3.198960600000001,0.024604318749159575
5239,9.09,0.66777625,-1.07,0.3274375,3.199377200000001,0.024447724999859928
5240,9.09,0.667709375,-1.04,0.3275,3.197037000000001,0.024486718749627472
5241,9.09,0.667644375,-1.06,0.3275625,3.1974831999999997,0.02438211875036359
5242,9.09,0.667578125,-1.23,0.327625,3.1927785,0.024522968750447034
5243,9.12,0.66750125,-1.03,0.3276875,3.1982903000000005,0.024502474999055265
5244,9.12,0.667436875,-1.02,0.32775,3.1967765000000004,0.02455436875112355
5245,9.12,0.667373125,-1.04,0.3278125,3.1963838000000004,0.024566818750463425
5246,9.12,0.667308125,-1.01,0.327875,3.1956352,0.024526568749919535
5247,9.12,0.667245,-1.07,0.3279375,3.1954517000000005,0.024487099999561907
5248,9.11,0.6671781250000001,-1.04,0.328,3.1923655,0.02451421874947846
5249,9.11,0.667113125,-1.7,0.3280625,3.1922273000000003,0.024504618749953806
5250,9.64,0.667006875,-1.06,0.328125,3.4577214999999994,0.025606118748895824
5251,9.64,0.666940625,-1.01,0.3281875,3.4581465999999996,0.025459218750707804
5252,9.64,0.6668775,-0.97,0.32825,3.4577462,0.02547489999886602
5253,9.64,0.666816875,-1.08,0.3283125,3.4583055,0.025550318750552834
5254,9.64,0.666749375,-1.16,0.328375,3.4559377999999996,0.02559436875022948
5255,9.67,0.666676875,-1.09,0.3284375,3.4628091999999997,0.025701318750157954
5256,9.67,0.66660875,-1.12,0.3285,3.4621977,0.025710775000974535
5257,9.67,0.6665387500000001,-1.01,0.3285625,3.4579954,0.02610972499847412
5258,9.67,0.666475625,-1.07,0.328625,3.4578087999999996,0.026067368749529123
5259,9.67,0.6664087500000001,-1.15,0.3286875,3.4576391999999982,0.02595802499912679
5260,9.68,0.6663368749999999,-1.12,0.32875,3.4599393999999988,0.02598611875064671
5261,9.68,0.666266875,-1.03,0.3288125,3.4587949999999985,0.026231068749912084
5262,9.68,0.6662025,-1.04,0.328875,3.4584657999999986,0.02622015000041574
5263,9.68,0.6661375,-1.09,0.3289375,3.4563204999999986,0.0261637499993667
5264,9.68,0.6660693750000001,-1.06,0.329,3.4548867999999993,0.02615486874897033
5265,9.68,0.6660031249999999,-1.0,0.3290625,3.4535530999999997,0.02623171875067055
5266,9.68,0.665940625,-1.21,0.329125,3.4531969,0.026232968751341103
5267,9.7,0.665865,-1.16,0.3291875,3.4623511000000002,0.026039649999700487
5268,9.7,0.6657925,-1.09,0.32925,3.4643839999999995,0.02609109999984503
5269,9.7,0.665724375,-1.16,0.3293125,3.465931799999999,0.02612761874962598
5270,9.69,0.665651875,-1.04,0.329375,3.465743999999999,0.026152818749658763
5271,9.69,0.6655868749999999,-1.07,0.3294375,3.4651163999999994,0.026123618750832973
5272,9.69,0.66552,-1.12,0.3295,3.4645021,0.02618985000066459
5273,9.69,0.6654500000000001,-1.08,0.3295625,3.463521799999999,0.026243749998509883
5274,9.69,0.6653825000000001,-1.15,0.329625,3.462338,0.02633784999884665
5275,9.75,0.6653106249999999,-1.07,0.3296875,3.476653399999999,0.026128068750724195
5276,9.75,0.66524375,-1.06,0.32975,3.4756132999999987,0.026158125000074507
5277,9.76,0.6651775,-1.1,0.3298125,3.478397399999998,0.0260046500004828
5278,9.76,0.66510875,-1.08,0.329875,3.477193399999998,0.025995775000192223
5279,9.76,0.66504125,-1.21,0.3299375,3.4774774999999982,0.02587152500078082
5280,9.76,0.664965625,-1.06,0.33,3.480457799999999,0.02601671874895692
5281,9.76,0.664899375,-1.1,0.3300625,3.4790032999999996,0.025851118750870226
5282,9.76,0.664830625,-1.08,0.330125,3.4777021,0.025776618748903274
5283,9.76,0.6647631249999999,-1.09,0.3301875,3.4800541,0.0257166187511757
5284,9.76,0.664695,-1.04,0.33025,3.4782080999999994,0.025729099999181927
5285,9.76,0.6646299999999999,-1.01,0.3303125,3.4770858999999996,0.02577334999945015
5286,9.76,0.664566875,-1.04,0.330375,3.4735963999999995,0.025766568750143052
5287,9.76,0.664501875,-1.04,0.3304375,3.4730213999999995,0.025720568749122322
5288,9.76,0.664436875,-1.05,0.3305,3.4687344999999987,0.025833118749782443
5289,9.76,0.6643712500000001,-1.06,0.3305625,3.4734276999999993,0.025583524999208747
5290,9.76,0.6643049999999999,-1.05,0.330625,3.473505399999999,0.025454100000672043
5291,9.76,0.664239375,-1.13,0.3306875,3.4733241999999995,0.02539006874989718
5292,9.76,0.6641687500000001,-1.11,0.33075,3.473653999999999,0.02524312499910593
5293,9.75,0.664099375,-1.07,0.3308125,3.468447,0.02493511874973774
5294,9.75,0.6640325,-1.05,0.330875,3.4636340999999993,0.02533184999972582
5295,9.75,0.663966875,-1.1,0.3309375,3.4625333999999994,0.025428068750537932
5296,9.75,0.663898125,-1.04,0.331,3.4661741999999993,0.025465818748809398
5297,9.75,0.663833125,-1.05,0.3310625,3.465613399999999,0.025506318749859928
5298,9.76,0.6637675000000001,-1.01,0.331125,3.467264399999999,0.02532509999908507
5299,9.64,0.663704375,-1.13,0.3311875,3.4305686999999994,0.025397318749688567
5300,9.66,0.6636337499999999,-1.08,0.33125,3.4384102999999997,0.025375025001354516
5301,9.66,0.6635662499999999,-1.18,0.3313125,3.438822,0.02533852500002831
5302,9.67,0.6634924999999999,-1.08,0.331375,3.4434144,0.025420350001193585
5303,9.67,0.6634249999999999,-1.04,0.3314375,3.442482199999999,0.025391250000335278
5304,9.67,0.6633600000000001,-1.09,0.3315,3.441930099999999,0.02541389999911189
5305,9.67,0.663291875,-1.1,0.3315625,3.4421831999999997,0.025270068749785424
5306,9.67,0.663223125,-1.2,0.331625,3.4425266999999993,0.025060318750329314
5307,9.68,0.6631481250000001,-1.06,0.3316875,3.4454923999999987,0.025238318748772144
5308,9.68,0.6630818749999999,-1.05,0.33175,3.4446757999999984,0.025265868751332164
5309,9.68,0.66301625,-1.02,0.3318125,3.4437584999999977,0.025192024999298155
5310,9.68,0.6629525,-1.04,0.331875,3.4430813999999983,0.02517265000101179
5311,9.66,0.6628875000000001,-1.09,0.3319375,3.438683399999998,0.025124999999068677
5312,9.66,0.662819375,-1.03,0.332,3.4375127999999986,0.025197368749417366
5313,9.66,0.662755,-1.14,0.3320625,3.4370215999999987,0.025298349999822677
5314,9.68,0.66268375,-1.01,0.332125,3.4368370999999986,0.025508524999022484
5315,9.68,0.662620625,-1.12,0.3321875,3.436606499999998,0.02548781874962151
5316,9.68,0.662550625,-1.02,0.33225,3.4359622999999986,0.0255733687505126
5317,9.68,0.662486875,-1.04,0.3323125,3.432926299999999,0.02588161874935031
5318,9.68,0.662421875,-1.07,0.332375,3.432325199999998,0.02594921875
5319,9.67,0.662355,-1.16,0.3324375,3.4290799999999977,0.0258160999994725
5320,9.67,0.6622825,-1.09,0.3325,3.4304439999999983,0.025770599999465047
5321,9.67,0.662214375,-1.06,0.3325625,3.4312955999999986,0.025931568750180305
5322,9.67,0.6621481250000001,-1.15,0.332625,3.429797099999999,0.026110818749293684
5323,9.67,0.6620762499999999,-0.99,0.3326875,3.4322634999999986,0.025855725000612437
5324,9.67,0.6620143749999999,-1.1,0.33275,3.4319314999999984,0.025833568749949336
5325,9.68,0.661945625,-1.08,0.3328125,3.4335305999999988,0.0259295687507838
5326,9.69,0.661878125,-1.16,0.332875,3.4340479999999984,0.025677968750707804
5327,9.69,0.661805625,-1.04,0.3329375,3.435477799999999,0.02572861875128001
5328,9.69,0.661740625,-1.1,0.333,3.4340287999999988,0.02563546875026077
5329,9.69,0.661671875,-1.07,0.3330625,3.4334709999999986,0.025436718749813736
5330,9.69,0.661605,-1.07,0.333125,3.432303899999998,0.025596099998801948
5331,9.69,0.6615381250000001,-1.11,0.3331875,3.4326375999999983,0.025616118748672305
5332,9.69,0.66146875,-1.08,0.33325,3.430749299999998,0.02570937499962747
5333,9.69,0.66140125,-1.05,0.3333125,3.429496199999998,0.02587897500023246
5334,9.69,0.6613356250000001,-1.06,0.333375,3.4292672999999985,0.025843318748287856
5335,9.69,0.6612693749999999,-1.02,0.3334375,3.4229459999999983,0.025858368750661612
5336,9.69,0.661205625,-1.04,0.3335,3.4225190999999984,0.025865368749015034
5337,9.69,0.661140625,-1.05,0.3335625,3.420093899999998,0.025959218749776483
5338,9.69,0.6610750000000001,-1.01,0.333625,3.4199055999999985,0.026059999998658896
5339,9.69,0.661011875,-1.05,0.3336875,3.4198112999999983,0.026019618749618532
5340,9.69,0.66094625,-1.11,0.33375,3.419552399999999,0.0260487750004977
5341,9.69,0.660876875,-1.02,0.3338125,3.421348999999999,0.0262368187494576
5342,9.68,0.660813125,-1.09,0.333875,3.4188823999999984,0.026286868749186395
5343,9.68,0.660745,-1.06,0.3339375,3.418372699999998,0.026442099999636412
5344,9.68,0.66067875,-1.11,0.334,3.418461999999999,0.02646752499975264
5345,9.68,0.660609375,-1.03,0.3340625,3.418405399999999,0.026507968749850987
5346,9.65,0.6605449999999999,-1.11,0.334125,3.4128480999999984,0.02650135000050068
5347,9.65,0.660475625,-1.08,0.3341875,3.4082416999999987,0.026538618749938906
5348,9.65,0.660408125,-1.1,0.33425,3.4076726999999987,0.02646306874975562
5349,9.65,0.6603393750000001,-1.09,0.3343125,3.4068236999999995,0.026497818749397994
5350,9.65,0.66027125,-1.09,0.334375,3.4054875999999994,0.026380274999886752
5351,9.65,0.660203125,-1.03,0.3344375,3.4042073,0.026410468749701977
5352,9.65,0.66013875,-1.0,0.3345,3.4035760999999995,0.026423225000500677
5353,9.65,0.6600762499999999,-1.11,0.3345625,3.4037652999999994,0.02642197500076145
5354,9.65,0.660006875,-1.02,0.334625,3.4024933000000006,0.026394868749193848
5355,9.65,0.659943125,-1.08,0.3346875,3.4020090000000005,0.026483868749812244
5356,9.65,0.659875625,-1.05,0.33475,3.4011821,0.026404368749819697
5357,9.65,0.6598099999999999,-1.09,0.3348125,3.400469300000001,0.02632490000128746
5358,9.66,0.659741875,-1.22,0.334875,3.4020241,0.026144568748772145
5359,9.68,0.6596656249999999,-1.14,0.3349375,3.409111000000001,0.026434218750335275
5360,9.69,0.6595943750000001,-1.14,0.335,3.4140255000000015,0.02663811874948442
5361,9.69,0.6595231250000001,-1.17,0.3350625,3.4083614000000013,0.027132068749517204
5362,9.72,0.6594500000000001,-1.13,0.335125,3.402185300000001,0.027513749998994173
5363,9.72,0.659379375,-1.11,0.3351875,3.396645900000001,0.027992818750441073
5364,9.72,0.65931,-1.03,0.33525,3.3949702000000013,0.02808115000091493
5365,9.72,0.6592456250000001,-1.02,0.3353125,3.3940581000000014,0.028076568749733268
5366,9.72,0.659181875,-1.11,0.335375,3.3936340000000014,0.028046368750743567
