,Nsec,Sgcc,chiDelta,f,meanS,varSgcc
81,25.52,0.15972,-2.95,0.324,15.289980400000006,1.0535404
82,24.38,0.14792,-3.03,0.328,14.473714500000002,0.7437584000000006
83,23.3,0.1358,-1.67,0.332,13.747331400000002,0.595789999999999
84,22.15,0.12912,-2.09,0.336,12.9152262,0.568246399999999
85,21.1,0.12076,-2.45,0.34,12.168186599999995,0.4515755999999992
86,19.81,0.11095999999999999,-1.3,0.344,11.408333899999995,0.38468960000000013
87,18.85,0.10576,-1.8,0.348,10.714848000000002,0.3754656
88,17.95,0.09856000000000001,-1.52,0.352,10.175243400000001,0.3043616000000002
89,17.05,0.09248,-1.51,0.356,9.686136399999999,0.19690239999999995
90,16.38,0.08644,-0.6,0.36,9.226285700000002,0.17519160000000011
91,15.7,0.08404,-1.26,0.364,8.7861798,0.16483959999999978
92,15.2,0.079,-0.99,0.368,8.4064387,0.13723000000000002
93,14.41,0.07504000000000001,-1.0,0.372,7.9946345999999995,0.12568959999999993
94,13.77,0.07104,-0.79,0.376,7.648971899999998,0.10872959999999988
95,12.95,0.06788,-0.68,0.38,7.238819900000002,0.11347640000000024
96,12.56,0.06516,-0.85,0.384,6.968227299999999,0.09906360000000018
97,12.0,0.061759999999999995,-0.76,0.388,6.6711263999999995,0.07362560000000008
98,11.45,0.05872,-0.61,0.392,6.3472288999999975,0.06719040000000007
99,10.78,0.056280000000000004,-0.68,0.396,6.0743908,0.06106039999999996
100,10.39,0.05356,-0.68,0.4,5.849365100000001,0.05191160000000002
101,9.69,0.05084,-0.65,0.404,5.591316700000001,0.052743599999999904
102,9.11,0.048240000000000005,-0.96,0.408,5.354044,0.04334559999999999
103,8.72,0.0444,-0.62,0.412,5.1626592,0.03604000000000002
104,8.32,0.04192,-0.52,0.416,4.969087299999999,0.031878399999999946
105,8.04,0.03984,-0.37,0.42,4.799511400000002,0.030233599999999968
106,7.77,0.03836,-0.33,0.424,4.642069199999999,0.02816760000000005
107,7.44,0.03704,-0.35,0.428,4.488725100000003,0.02708960000000002
108,7.15,0.03564,-0.44,0.432,4.353060599999999,0.024167599999999994
109,7.0,0.03388,-0.25,0.436,4.234358400000001,0.01683639999999997
110,6.82,0.03288,-0.27,0.44,4.1139636999999984,0.012686399999999935
111,6.54,0.0318,-0.25,0.444,3.985346999999999,0.011310000000000002
112,6.27,0.0308,-0.49,0.448,3.8561667000000006,0.010199999999999989
113,6.06,0.02884,-0.4,0.452,3.7464418999999993,0.00914360000000002
114,5.88,0.027239999999999997,-0.32,0.456,3.6386281,0.005575600000000037
115,5.7,0.02596,-0.24,0.46,3.5299444000000015,0.004519599999999997
116,5.56,0.025,-0.31,0.464,3.431414200000002,0.004590000000000004
117,5.35,0.02376,-0.09,0.468,3.3382480000000014,0.0023855999999999825
118,5.2,0.023399999999999997,-0.21,0.472,3.2427382999999987,0.002430000000000007
119,5.06,0.02256,-0.12,0.476,3.1684650999999997,0.002281600000000026
120,4.93,0.02208,-0.15,0.48,3.0895572,0.002198400000000021
121,4.76,0.02148,-0.11,0.484,3.022312999999999,0.0014124000000000053
122,4.66,0.02104,-0.07,0.488,2.9549212,0.0013296000000000135
123,4.56,0.02076,-0.11,0.492,2.8915304000000015,0.0013355999999999852
124,4.47,0.02032,-0.13,0.496,2.8307090999999995,0.0014943999999999988
125,4.38,0.0198,-0.07,0.5,2.770696899999999,0.0016299999999999954
126,4.31,0.01952,-0.14,0.504,2.708143599999999,0.0017023999999999971
127,4.26,0.01896,-0.11,0.508,2.652466800000001,0.0016495999999999924
128,4.16,0.01852,-0.11,0.512,2.5961640999999998,0.0014124000000000053
129,4.12,0.01808,-0.13,0.516,2.5428835999999997,0.0012384000000000128
130,4.06,0.01756,-0.07,0.52,2.4939365999999996,0.0011116000000000099
131,3.98,0.01728,-0.05,0.524,2.445510899999999,0.0010304000000000001
132,3.97,0.017079999999999998,-0.02,0.528,2.4006076000000016,0.0009484000000000066
133,3.95,0.017,-0.08,0.532,2.3546013000000006,0.0009899999999999948
134,3.94,0.01668,-0.02,0.536,2.3156222999999994,0.0008044000000000011
135,3.92,0.0166,-0.06,0.54,2.2720556999999992,0.0007499999999999858
136,3.91,0.01636,-0.04,0.544,2.2316521999999996,0.0005676000000000129
137,3.88,0.0162,-0.04,0.548,2.189098499999999,0.0005900000000000034
138,3.82,0.01604,-0.05,0.552,2.146158699999999,0.0005196000000000111
139,3.74,0.01584,-0.06,0.556,2.1039835999999994,0.0004736000000000047
140,3.62,0.0156,-0.1,0.56,2.0617451999999994,0.0006800000000000068
141,3.57,0.0152,-0.12,0.564,2.021799299999999,0.0008000000000000043
142,3.47,0.01472,-0.07,0.568,1.9840687000000004,0.0010304000000000001
143,3.35,0.01444,-0.09,0.572,1.9466545,0.0010315999999999973
144,3.34,0.01408,-0.1,0.576,1.9152120000000008,0.001078400000000002
145,3.24,0.01368,-0.02,0.58,1.8888159000000013,0.0010544000000000083
146,3.13,0.0136,-0.1,0.584,1.8614139000000005,0.0010400000000000062
147,3.06,0.0132,-0.09,0.588,1.8408474999999995,0.0009200000000000017
148,3.02,0.01284,-0.08,0.592,1.8210836999999995,0.0006636000000000024
149,3.01,0.01252,-0.03,0.596,1.8077762999999998,0.00045240000000000433
150,3.01,0.0124,-0.01,0.6,1.7941972000000004,0.0003599999999999923
151,3.01,0.01236,0.0,0.604,1.783009,0.0003276000000000039
152,3.0,0.01236,-0.02,0.608,1.7743958000000004,0.0003276000000000039
153,3.0,0.01228,-0.01,0.612,1.7652473000000006,0.00026040000000000416
154,3.0,0.012240000000000001,0.0,0.616,1.755972700000001,0.00022560000000000004
155,3.0,0.012240000000000001,-0.01,0.62,1.7457044000000002,0.00022560000000000004
156,3.0,0.012199999999999999,0.0,0.624,1.7364460999999998,0.00019000000000000484
157,3.0,0.012199999999999999,0.0,0.628,1.7257372999999998,0.00019000000000000484
158,3.0,0.012199999999999999,0.0,0.632,1.7199560999999994,0.00019000000000000484
159,3.0,0.012199999999999999,0.0,0.636,1.7104053000000001,0.00019000000000000484
160,2.99,0.012199999999999999,0.0,0.64,1.7020105999999995,0.00019000000000000484
161,2.97,0.012199999999999999,-0.01,0.644,1.6913236000000014,0.00019000000000000484
162,2.96,0.01216,0.0,0.648,1.682674700000001,0.00015359999999999728
163,2.94,0.01216,-0.01,0.652,1.6734178,0.00015359999999999728
164,2.92,0.012119999999999999,0.0,0.656,1.6643481999999994,0.00019640000000000412
165,2.91,0.012119999999999999,0.0,0.66,1.6551327,0.00019640000000000412
166,2.89,0.012119999999999999,-0.03,0.664,1.6454340999999997,0.00019640000000000412
167,2.88,0.012,0.0,0.668,1.6372980000000001,0.0003200000000000003
168,2.88,0.012,0.0,0.672,1.6284096999999995,0.0003200000000000003
169,2.86,0.012,0.0,0.676,1.6190306,0.0003200000000000003
170,2.84,0.012,0.0,0.68,1.6093944,0.0003200000000000003
171,2.82,0.012,-0.03,0.684,1.5992526999999996,0.0003200000000000003
172,2.81,0.01188,-0.02,0.688,1.5907643000000002,0.0003563999999999936
173,2.8,0.011800000000000001,0.0,0.692,1.5826801000000008,0.0004299999999999997
174,2.79,0.011800000000000001,-0.02,0.696,1.5734201,0.0004299999999999997
175,2.77,0.011720000000000001,-0.02,0.7,1.5626340999999997,0.0004203999999999937
176,2.74,0.011640000000000001,-0.02,0.704,1.5529659999999998,0.00048759999999999337
177,2.74,0.01156,-0.02,0.708,1.5458649999999998,0.00047160000000000225
178,2.71,0.01148,-0.01,0.712,1.5380063000000002,0.0005323999999999956
179,2.71,0.011439999999999999,-0.01,0.716,1.5293846,0.0005616000000000056
180,2.68,0.0114,0.0,0.72,1.5187195999999992,0.0005899999999999963
181,2.65,0.0114,-0.03,0.724,1.505389200000001,0.0005899999999999963
182,2.64,0.01128,-0.01,0.728,1.4960918,0.0006704000000000008
183,2.62,0.01124,0.0,0.732,1.4888008999999998,0.0006955999999999989
184,2.6,0.01124,0.0,0.736,1.4816391000000002,0.0006955999999999989
185,2.57,0.01124,-0.04,0.74,1.468138899999999,0.0006955999999999989
186,2.55,0.01108,-0.01,0.744,1.4585005999999998,0.0007883999999999993
187,2.52,0.01104,0.0,0.748,1.4501122000000002,0.0008096000000000068
188,2.44,0.01104,-0.02,0.752,1.4384769000000006,0.0008096000000000068
189,2.42,0.010960000000000001,-0.01,0.756,1.4297164000000007,0.0008495999999999953
190,2.38,0.01092,-0.03,0.76,1.4217327000000008,0.0008684000000000012
191,2.36,0.0108,-0.01,0.764,1.4148143000000004,0.0009199999999999946
192,2.35,0.01076,-0.01,0.768,1.4052364999999996,0.0009356000000000008
193,2.32,0.01072,-0.06,0.772,1.3923458000000002,0.0009503999999999948
194,2.32,0.01048,-0.01,0.776,1.3847264000000004,0.0010223999999999975
195,2.27,0.01044,-0.02,0.78,1.3728695,0.0010316000000000045
196,2.26,0.01036,-0.02,0.784,1.3636380999999997,0.0010476000000000027
197,2.25,0.01028,0.0,0.788,1.3544345999999998,0.001060400000000005
198,2.23,0.01028,-0.03,0.792,1.3466478000000002,0.001060400000000005
199,2.22,0.01016,-0.02,0.796,1.3413041000000003,0.001073599999999999
200,2.17,0.01008,-0.02,0.8,1.3314934000000003,0.0010783999999999985
201,2.15,0.01,-0.01,0.804,1.3233801,0.0010799999999999983
202,2.12,0.00996,-0.02,0.808,1.3168148000000002,0.0010795999999999957
203,2.1,0.009880000000000002,-0.02,0.812,1.3107214000000003,0.001076399999999996
204,2.1,0.009800000000000001,-0.02,0.816,1.3011944000000002,0.0009899999999999948
205,2.05,0.009720000000000001,-0.01,0.82,1.2897556000000001,0.0009803999999999995
206,2.04,0.00968,-0.02,0.824,1.2856085999999993,0.0009743999999999993
207,2.04,0.0096,-0.06,0.828,1.2816814000000003,0.0009600000000000009
208,2.04,0.00936,-0.04,0.832,1.2736154,0.0008976000000000041
209,2.01,0.0092,0.0,0.836,1.2626850999999997,0.0008400000000000034
210,2.01,0.0092,-0.04,0.84,1.2526742000000006,0.0008400000000000034
211,2.01,0.00904,-0.01,0.844,1.2413212999999998,0.0007696000000000041
212,1.99,0.009,-0.01,0.848,1.2289205,0.00075
213,1.99,0.008960000000000001,-0.01,0.852,1.2181679999999995,0.0007295999999999978
214,1.99,0.008919999999999999,-0.04,0.856,1.2080740000000005,0.0007084000000000011
215,1.97,0.00876,-0.02,0.86,1.1969317000000013,0.0006156000000000005
216,1.97,0.00868,-0.02,0.864,1.1891934000000002,0.0005643999999999991
217,1.97,0.0086,0.0,0.868,1.1834621000000007,0.0005100000000000016
218,1.96,0.0086,-0.01,0.872,1.1729426000000007,0.0005100000000000016
219,1.95,0.00856,0.0,0.876,1.1656911999999993,0.00048160000000000027
220,1.94,0.00856,0.0,0.88,1.1529642000000009,0.00048160000000000027
221,1.91,0.00856,-0.04,0.884,1.140113400000001,0.00048160000000000027
222,1.82,0.008400000000000001,-0.02,0.888,1.1261233000000004,0.0005199999999999995
223,1.81,0.008320000000000001,-0.03,0.892,1.119833299999999,0.0004543999999999997
224,1.76,0.008199999999999999,-0.05,0.896,1.1087316,0.0004299999999999997
225,1.74,0.008,-0.02,0.9,1.1020958000000005,0.00048000000000000045
226,1.64,0.00792,-0.02,0.904,1.0931177999999997,0.0004784000000000006
227,1.6,0.00784,-0.01,0.908,1.0880009999999996,0.0005536000000000012
228,1.57,0.0078,-0.02,0.912,1.0824209999999996,0.0005900000000000017
229,1.52,0.007719999999999999,-0.05,0.916,1.0761983000000006,0.0005804000000000009
230,1.47,0.00752,-0.05,0.92,1.0646399999999991,0.0006624000000000017
231,1.42,0.00732,-0.02,0.924,1.0613241999999996,0.0007243999999999974
232,1.3,0.00724,-0.07,0.928,1.0451666,0.0007756000000000007
233,1.26,0.00696,-0.06,0.932,1.0413328000000002,0.0009295999999999989
234,1.2,0.006719999999999999,-0.06,0.936,1.0342859999999998,0.000950400000000002
235,1.14,0.0064800000000000005,-0.06,0.94,1.0246158000000003,0.0010223999999999975
236,1.08,0.00624,-0.07,0.944,1.0150002,0.0010655999999999999
237,1.07,0.00596,-0.04,0.948,1.0127274000000002,0.001079600000000001
238,1.05,0.0058,-0.09,0.952,1.01,0.0010700000000000002
239,1.03,0.00544,-0.1,0.956,1.0066666,0.001001599999999999
240,1.02,0.00504,-0.04,0.96,1.005,0.0007695999999999996
241,1.01,0.00488,-0.05,0.964,1.0028571,0.0006863999999999999
242,1.01,0.00468,-0.04,0.968,1.0033333,0.0005644000000000009
243,1.0,0.00452,-0.02,0.972,1.0,0.0004524000000000008
244,1.0,0.00444,-0.05,0.976,1.0,0.0003915999999999995
245,1.0,0.00424,-0.02,0.98,1.0,0.00022559999999999914
246,1.0,0.0041600000000000005,-0.02,0.984,1.0,0.00015359999999999997
247,1.0,0.00408,-0.01,0.988,1.0,7.840000000000025e-05
248,0.99,0.00404,-0.01,0.992,1.0,3.960000000000008e-05
249,0.0,0.004,0.0,0.996,1.0,0.0
