,f,Sgcc,varSgcc,Nsec,meanS,chiDelta
89,0.089,0.8941633,0.019993733109906316,1.5385,1.0860884940000404,-1.1505
90,0.09,0.8930127999999999,0.020213836160022765,1.54595,1.086983922500042,-1.15165
91,0.091,0.89186115,0.020429570677573793,1.5534,1.087979146000042,-1.1536
92,0.092,0.89070755,0.02062742299749516,1.5617,1.088938575000042,-1.1478
93,0.093,0.88955975,0.02082022993743885,1.5676,1.0895528745000418,-1.15305
94,0.094,0.8884067,0.021048995109973476,1.5751,1.0904855145000432,-1.15625
95,0.095,0.88725045,0.021196324797463605,1.58215,1.0912912240000443,-1.1563
96,0.096,0.88609415,0.021402285777498038,1.5891,1.092176879500046,-1.15225
97,0.097,0.8849419000000001,0.021617424389929512,1.59575,1.092997785500048,-1.1617
98,0.098,0.8837802,0.021893087959848345,1.60425,1.0940238340000494,-1.16665
99,0.099,0.8826135500000001,0.02216710639744997,1.61195,1.094979073500046,-1.16225
100,0.1,0.8814512999999999,0.022340728310053237,1.6194,1.0958638750000451,-1.1701
101,0.101,0.8802812,0.022598526559886523,1.62765,1.0969145160000466,-1.17
102,0.102,0.8791112000000001,0.022823334559914657,1.6363,1.098007313000046,-1.16565
103,0.103,0.8779455500000001,0.02305518519738689,1.6445,1.0989850445000477,-1.16185
104,0.104,0.8767836999999999,0.023314114310080184,1.652,1.0997916525000457,-1.17075
105,0.105,0.87561295,0.02355144229752477,1.65965,1.100648541500044,-1.17145
106,0.106,0.8744415,0.023793777749873696,1.66745,1.1016442405000417,-1.17795
107,0.107,0.87326355,0.024093091397546233,1.67675,1.1029960420000418,-1.18485
108,0.108,0.8720787,0.02437620631000027,1.68575,1.1041197825000426,-1.17095
109,0.109,0.87090775,0.02463363993749954,1.69285,1.1050592985000438,-1.18145
110,0.11,0.8697263000000001,0.02491978830995504,1.7025,1.1063280340000425,-1.18115
111,0.111,0.86854515,0.025236561477417128,1.7109,1.107375227500042,-1.1801
112,0.112,0.86736505,0.025463488497538492,1.7203,1.108707000000042,-1.184
113,0.113,0.86618105,0.025706770897377284,1.72895,1.1099589755000399,-1.18725
114,0.114,0.8649937999999999,0.025972161560086533,1.73865,1.1113195275000411,-1.18995
115,0.115,0.86380385,0.026258275177562608,1.7471,1.1124303585000421,-1.19145
116,0.116,0.8626124,0.026487466239952483,1.75655,1.1135768510000421,-1.1866
117,0.117,0.8614258,0.026780194359947926,1.76525,1.1146729015000398,-1.1894
118,0.118,0.8602364,0.02704921504005324,1.77455,1.1159258260000389,-1.1935
119,0.119,0.8590429,0.027327859589946456,1.78225,1.1169203985000407,-1.1929
120,0.12,0.85785,0.02759560000000056,1.79215,1.1181102985000442,-1.19625
121,0.121,0.85665375,0.02787506093760021,1.8016,1.1193977945000428,-1.2028
122,0.122,0.85545095,0.02821339409740176,1.8129,1.1209290180000446,-1.19765
123,0.123,0.8542533,0.028496539110084994,1.823,1.1222427960000436,-1.19755
124,0.124,0.85305575,0.028734041937510484,1.8317,1.123528015500049,-1.20345
125,0.125,0.8518523,0.029013784709968606,1.8405,1.1247820185000479,-1.19915
126,0.126,0.85065315,0.029335245077498257,1.85125,1.1262788300000477,-1.211
127,0.127,0.84944215,0.02961265337758232,1.8619,1.1278200280000505,-1.21195
128,0.128,0.8482301999999999,0.029902807960053904,1.87235,1.1293995805000465,-1.20505
129,0.129,0.84702515,0.03020621747733094,1.88215,1.130789239500046,-1.2123
130,0.13,0.8458128500000001,0.030470024877460672,1.89075,1.1319159050000487,-1.20725
131,0.131,0.8446056,0.030851948639960027,1.90105,1.133390297000047,-1.2105
132,0.132,0.8433951,0.03116599599015899,1.90965,1.1344844120000475,-1.20665
133,0.133,0.84218845,0.03148603659751825,1.9182,1.1356173375000498,-1.2042
134,0.134,0.84098425,0.0318027019376168,1.9267,1.1368061575000532,-1.21405
135,0.135,0.8397702,0.03212839195993729,1.93615,1.138002055000051,-1.214
136,0.136,0.8385562,0.03247154156002216,1.94425,1.1390655595000525,-1.2124
137,0.137,0.8373438,0.032807101559941654,1.954,1.14051008400005,-1.2221
138,0.138,0.8361217000000001,0.03312858910998329,1.96445,1.1420773140000504,-1.2245
139,0.139,0.8348972,0.03348683216003701,1.97625,1.1438900640000509,-1.2195
140,0.14,0.8336777,0.03386222271015868,1.98655,1.1452715990000493,-1.2213
141,0.141,0.8324564,0.03414049903990235,1.99715,1.1467496820000487,-1.2264
142,0.142,0.83123,0.03447490000003017,2.00905,1.1484901375000538,-1.224
143,0.143,0.830006,0.034877664000028744,2.01815,1.1497140200000535,-1.22655
144,0.144,0.82877945,0.03519040769757703,2.0283,1.1512054950000572,-1.2256
145,0.145,0.82755385,0.03555540017748717,2.03865,1.1528370025000563,-1.23045
146,0.146,0.8263234,0.03585491243994329,2.05015,1.1544777255000553,-1.22635
147,0.147,0.82509705,0.036246331297559664,2.05895,1.1558239775000543,-1.23125
148,0.148,0.8238658,0.036656390359974464,2.06845,1.1572531745000536,-1.2349
149,0.149,0.8226308999999999,0.03697906518995296,2.07815,1.1587367800000534,-1.2348
150,0.15,0.8213961000000001,0.03736140478984453,2.0895,1.1604978770000518,-1.2351
151,0.151,0.8201609999999999,0.037728479000157675,2.1005,1.1622812995000493,-1.2428
152,0.152,0.8189181999999999,0.038064508759998714,2.11185,1.164062349000049,-1.24355
153,0.153,0.8176746500000001,0.03845849737746175,2.12255,1.1657397535000484,-1.24255
154,0.154,0.8164321,0.0389429895899957,2.13175,1.1671964195000453,-1.2431
155,0.155,0.8151889999999999,0.039370178999961356,2.14255,1.1688374630000407,-1.2482
156,0.156,0.8139408,0.039726495360024275,2.1527,1.17043377350004,-1.251
157,0.157,0.8126898,0.04015237596002407,2.16355,1.172253594000048,-1.2639
158,0.158,0.8114258999999999,0.04059900919010397,2.1728,1.1738406630000429,-1.2543
159,0.159,0.8101716,0.0410364534399705,2.18325,1.1754465500000426,-1.25575
160,0.16,0.80891585,0.04143776877759956,2.19455,1.1773030510000462,-1.2623
161,0.161,0.8076535499999999,0.041892222397495064,2.2057,1.1790390670000424,-1.26565
162,0.162,0.8063878999999999,0.04232783359009772,2.21695,1.1807662095000404,-1.27015
163,0.163,0.80511775,0.04293568493751809,2.22775,1.1824360335000395,-1.2701
164,0.164,0.80384765,0.043373639477416875,2.2396,1.1842448110000368,-1.28185
165,0.165,0.8025658,0.04393367036012932,2.25245,1.1863178560000363,-1.26685
166,0.166,0.80129895,0.04437927889754065,2.2634,1.1880112890000338,-1.2756
167,0.167,0.80002335,0.04484620477748103,2.2737,1.1898100400000287,-1.2809
168,0.168,0.79874245,0.0453153179975925,2.2866,1.1918643135000277,-1.27895
169,0.169,0.7974635,0.04577936775004491,2.2986,1.1938862205000214,-1.27935
170,0.17,0.7961841500000001,0.046269638777361254,2.31045,1.1958058030000225,-1.2851
171,0.171,0.7948990499999999,0.04685885909746867,2.32215,1.1976068570000262,-1.29275
172,0.172,0.7936063,0.047351700310013255,2.3355,1.199742628000027,-1.28265
173,0.173,0.79232365,0.04798150067753158,2.3452,1.201480110000031,-1.30125
174,0.174,0.7910223999999999,0.04874449824006297,2.35795,1.2035964865000361,-1.2993
175,0.175,0.7897231,0.049327226390014405,2.3697,1.205558567500036,-1.3005
176,0.176,0.7884226,0.04988980924000498,2.3822,1.2077875060000356,-1.30945
177,0.177,0.78711315,0.050466447077458725,2.3953,1.2100085660000315,-1.311
178,0.178,0.78580215,0.0511599053775426,2.40845,1.2123150675000267,-1.30525
179,0.179,0.7844968999999999,0.051880690390011294,2.4203,1.2145072305000248,-1.31365
180,0.18,0.78318325,0.05250316943740472,2.4331,1.2167870255000255,-1.32405
181,0.181,0.7818592,0.053170475360006096,2.44735,1.2194380335000257,-1.31695
182,0.182,0.78054225,0.0537981149374973,2.46015,1.2215783705000325,-1.32885
183,0.183,0.7792134,0.05437076044001151,2.47335,1.2238579380000367,-1.32265
184,0.184,0.7778907500000001,0.054979414437431845,2.48565,1.226033667000041,-1.33015
185,0.185,0.7765606,0.05566502763994504,2.49925,1.2285122530000365,-1.3263
186,0.186,0.7752342999999999,0.05629030351003166,2.5122,1.2307201385000337,-1.3415
187,0.187,0.7738927999999999,0.056888008160050955,2.52645,1.2333572000000306,-1.34245
188,0.188,0.7725503499999999,0.057617964877514166,2.541,1.2358619900000345,-1.3427
189,0.189,0.7712076499999999,0.058173831477528436,2.5561,1.2385538565000331,-1.3349
190,0.19,0.76987275,0.058804357437533324,2.56945,1.2409271620000306,-1.34535
191,0.191,0.7685274,0.059387749240151604,2.58195,1.2432040625000302,-1.3582
192,0.192,0.7671692,0.06014787135994993,2.596,1.2457465110000285,-1.36315
193,0.193,0.76580605,0.061007533397409136,2.61095,1.2483703605000307,-1.36635
194,0.194,0.7644397,0.06179806390998419,2.6252,1.2509714160000287,-1.36775
195,0.195,0.76307195,0.06255557319743094,2.64125,1.254037412000031,-1.37085
196,0.196,0.7617011,0.06346395878994372,2.65775,1.2568896980000193,-1.36785
197,0.197,0.7603332500000001,0.0642554944374133,2.67365,1.259683194500019,-1.38115
198,0.198,0.7589521,0.06517010559001937,2.69075,1.2627220180000225,-1.38165
199,0.199,0.75757045,0.06598903679742943,2.70825,1.2658373590000227,-1.391
200,0.2,0.75617945,0.06688084769749549,2.72385,1.2687949520000263,-1.38845
201,0.201,0.7547910000000001,0.06776761899993289,2.73805,1.271418408500025,-1.39255
202,0.202,0.75339845,0.06863208759750705,2.7553,1.2745320015000303,-1.4034
203,0.203,0.75199505,0.06961302549752872,2.77085,1.277315935000024,-1.4114
204,0.204,0.75058365,0.0706570026774425,2.78725,1.2804661505000257,-1.4033
205,0.205,0.7491803499999999,0.07178302387753502,2.8026,1.283299720000024,-1.41415
206,0.206,0.7477662,0.07280913755996153,2.81925,1.2864133380000238,-1.41425
207,0.207,0.74635195,0.07392018119746353,2.83555,1.2895313805000268,-1.42385
208,0.208,0.7449281,0.07487483038997743,2.8549,1.292955642000027,-1.43325
209,0.209,0.74349485,0.07586537347745616,2.8722,1.2960574370000264,-1.43265
210,0.21,0.7420622,0.07694873116002418,2.89095,1.299653236500025,-1.42275
211,0.211,0.74063945,0.07769055369752459,2.9107,1.3030995365000224,-1.4369
212,0.212,0.73920255,0.07869032349751796,2.9292,1.3065485745000223,-1.44345
213,0.213,0.7377591,0.07978826718998608,2.9466,1.3097731530000207,-1.4307
214,0.214,0.7363284,0.08084835344005842,2.9645,1.3129652630000206,-1.4544
215,0.215,0.734874,0.08202842399990186,2.98565,1.3167114480000168,-1.4497
216,0.216,0.7334243,0.08294086950994096,3.0074,1.3207658645000133,-1.45035
217,0.217,0.73197395,0.08392297139763832,3.0245,1.3239384645000183,-1.45755
218,0.218,0.7305164,0.08477793104003649,3.0464,1.3278689910000143,-1.4705
219,0.219,0.7290458999999999,0.08591419319005217,3.06595,1.3313302325000116,-1.46235
220,0.22,0.72758355,0.08702871939761099,3.08445,1.3348856645000071,-1.45935
221,0.221,0.7261242,0.08813347436010371,3.1061,1.3385753320000107,-1.4618
222,0.222,0.7246624,0.08916712623997591,3.1253,1.3420785295000088,-1.4752
223,0.223,0.7231871999999999,0.09040915616007987,3.14575,1.3458906035000129,-1.48825
224,0.224,0.72169895,0.09159641889750492,3.16695,1.3498452825000145,-1.4897
225,0.225,0.72020925,0.09270826443750411,3.1876,1.353609191000015,-1.4934
226,0.226,0.71871585,0.09394850877748104,3.2085,1.3574317235000153,-1.50125
227,0.227,0.7172146,0.09502704683993943,3.23195,1.3616536810000157,-1.50325
228,0.228,0.7157113500000001,0.09611773117742269,3.25475,1.365764942500021,-1.50635
229,0.229,0.7142050000000001,0.09732697499991627,3.2754,1.3697507170000187,-1.5094
230,0.23,0.7126956,0.0984956406399724,3.29425,1.3735198030000124,-1.5061
231,0.231,0.7111894999999999,0.0997396897500148,3.317,1.377589712000009,-1.51055
232,0.232,0.70967895,0.10101697689754656,3.3425,1.382008175000007,-1.5174
233,0.233,0.70816155,0.10231785159744322,3.36435,1.3860980815000052,-1.51835
234,0.234,0.7066432,0.10345239376003156,3.3871,1.3904219415000116,-1.51655
235,0.235,0.7051266500000001,0.1048460097774514,3.4096,1.3945912420000086,-1.5305
236,0.236,0.70359615,0.10612955517752562,3.4339,1.3991513910000133,-1.5384
237,0.237,0.70205775,0.1073150149374269,3.45815,1.403808783500014,-1.53475
238,0.238,0.700523,0.1086711709999945,3.47775,1.4077207770000097,-1.5284
239,0.239,0.6989946,0.10994107083999552,3.49995,1.4115547225000094,-1.53915
240,0.24,0.6974554500000001,0.11133811529743252,3.52125,1.4158382950000075,-1.5431
241,0.241,0.69591235,0.11281296747759915,3.5445,1.4201734345000048,-1.54695
242,0.242,0.6943654,0.11448058283998398,3.56555,1.4240444205000014,-1.5569
243,0.243,0.6928084999999999,0.11603562775003956,3.5909,1.4286294185000075,-1.5557
244,0.244,0.6912528,0.11742549216002227,3.6138,1.432908104500017,-1.55745
245,0.245,0.6896953499999999,0.11870343837753171,3.6359,1.4371594190000159,-1.56755
246,0.246,0.6881278,0.12012576716003241,3.66165,1.4420393485000071,-1.5601
247,0.247,0.6865676999999999,0.12166261671012035,3.68895,1.4468495800000074,-1.5843
248,0.248,0.6849833999999999,0.12292192444007378,3.7148,1.4519691500000096,-1.56365
249,0.249,0.68341975,0.12470495993748773,3.73885,1.4563327520000062,-1.57455
250,0.25,0.6818451999999999,0.12619963696005287,3.76615,1.4613272905000094,-1.5839
251,0.251,0.6802613,0.12775212230999022,3.7923,1.4659354110000098,-1.58105
252,0.252,0.67868025,0.12892320993752218,3.8186,1.470783538000016,-1.5923
253,0.253,0.67708795,0.13055421479750656,3.8457,1.4758821535000153,-1.5857
254,0.254,0.67550225,0.13238519493752393,3.87185,1.4808936585000128,-1.61435
255,0.255,0.6738879,0.13447943359008058,3.904,1.4867465750000104,-1.6076
256,0.256,0.6722803,0.13635513191000792,3.9314,1.4920663335000162,-1.6034
257,0.257,0.6706769,0.13879700638994108,3.95555,1.4967531670000174,-1.622
258,0.258,0.6690549,0.140833485990006,3.98415,1.502232051500013,-1.62145
259,0.259,0.66743345,0.14301257109752624,4.01035,1.5072148820000097,-1.6225
260,0.26,0.66581095,0.14464781009743455,4.0391,1.512437417000013,-1.6308
261,0.261,0.6641801500000001,0.14671389597747475,4.06715,1.5179727205000082,-1.63005
262,0.262,0.6625501,0.14867058998998253,4.0965,1.523853300500001,-1.64265
263,0.263,0.6609074500000001,0.15117748449742793,4.1228,1.5290206605000067,-1.6405
264,0.264,0.6592669499999999,0.15312608769757208,4.15155,1.5344312415000052,-1.66735
265,0.265,0.6575996000000001,0.15564137983997353,4.18245,1.5402408935000091,-1.67255
266,0.266,0.65592705,0.15817232829745625,4.21635,1.5465459525000116,-1.66715
267,0.267,0.6542599,0.16055055198998888,4.2458,1.5521688100000102,-1.68435
268,0.268,0.65257555,0.16292809219745685,4.2744,1.5576039775000061,-1.6832
269,0.269,0.65089235,0.16519686147751053,4.307,1.5636601655000044,-1.68065
270,0.27,0.6492117,0.1672021831101156,4.33655,1.5694984094999993,-1.69315
271,0.271,0.64751855,0.1698808558974997,4.3677,1.5755398659999988,-1.71445
272,0.272,0.6458041,0.1724240231901058,4.40325,1.5824349130000042,-1.7196
273,0.273,0.6440845000000001,0.17498195974994452,4.4379,1.5892547440000033,-1.7188
274,0.274,0.6423656999999999,0.1778903635100578,4.4687,1.5952933425000038,-1.71995
275,0.275,0.64064575,0.18056015693745575,4.50115,1.6015891265,-1.7383
276,0.276,0.63890745,0.18385568449745188,4.53755,1.6088199560000085,-1.73265
277,0.277,0.6371748,0.18684964495996245,4.57315,1.6150913405000085,-1.7228
278,0.278,0.635452,0.18986849600001005,4.6081,1.6213382655000075,-1.7651
279,0.279,0.6336869,0.193453768389998,4.64365,1.6283650850000095,-1.77495
280,0.28,0.63191195,0.19630849719740218,4.6792,1.6353184805000112,-1.7717
281,0.281,0.6301402500000001,0.19963137993746205,4.71385,1.6420554425000111,-1.79095
282,0.282,0.6283493,0.20274558951007202,4.75465,1.6496801510000056,-1.79585
283,0.283,0.62655345,0.20586454309750116,4.7956,1.6573906465000003,-1.7948
284,0.284,0.62475865,0.20902400017750916,4.8345,1.6646132195000123,-1.80775
285,0.285,0.6229509000000001,0.21277968918997794,4.87485,1.6720689495000096,-1.8111
286,0.286,0.6211398,0.2167940559599665,4.91065,1.6793245915000123,-1.8341
287,0.287,0.6193057,0.22061484750994714,4.9495,1.6869463785000116,-1.83475
288,0.288,0.61747095,0.22441545609745664,4.98605,1.6946427785000153,-1.8408
289,0.289,0.61563015,0.22834086097753606,5.0271,1.7022128450000167,-1.85205
290,0.29,0.6137781,0.23282646039000246,5.06285,1.7094618760000158,-1.872
291,0.291,0.6119061,0.23694728278997354,5.11195,1.718652020500015,-1.8903
292,0.292,0.6100158,0.2409641503599705,5.16115,1.7279397970000063,-1.89315
293,0.293,0.60812265,0.24546140697749796,5.20505,1.736866228999999,-1.9152
294,0.294,0.60620745,0.25011641449749006,5.25395,1.7462906325000105,-1.8998
295,0.295,0.60430765,0.25499290147755527,5.30295,1.7553498934999991,-1.93955
296,0.296,0.6023681000000001,0.25958780238998586,5.352,1.7653174405000103,-1.9312
297,0.297,0.6004369,0.26444381838996195,5.4001,1.7745509050000154,-1.93255
298,0.298,0.59850435,0.26873008107743224,5.4486,1.784159299500017,-1.96305
299,0.299,0.5965412999999999,0.27376309431000845,5.49865,1.7938586670000116,-1.97695
300,0.3,0.59456435,0.27856445907754823,5.54775,1.8031362470000099,-1.96535
301,0.301,0.5925990000000001,0.284500798999914,5.5997,1.8131438360000163,-1.96825
302,0.302,0.59063075,0.29048480443749575,5.65175,1.8229873785000186,-1.9846
303,0.303,0.58864615,0.295424340177502,5.6977,1.832267522000018,-2.0189
304,0.304,0.58662725,0.3011033074375009,5.7512,1.842825513000019,-2.01535
305,0.305,0.5846119,0.30695827838999684,5.81185,1.8545310570000049,-2.0392
306,0.306,0.5825727,0.3130012147099478,5.86715,1.8651028365000129,-2.04145
307,0.307,0.58053125,0.3198785234374809,5.92665,1.8764647380000057,-2.05955
308,0.308,0.5784717,0.325964299109939,5.98365,1.887522882500001,-2.08165
309,0.309,0.57639005,0.33223231099749684,6.046,1.9002492164999985,-2.06795
310,0.31,0.5743221,0.3391258515900699,6.1029,1.9114380480000148,-2.1068
311,0.311,0.5722153,0.3471429459100473,6.16255,1.9235628345000102,-2.1028
312,0.312,0.5701124999999999,0.3555305437500938,6.22475,1.9366585180000053,-2.13525
313,0.313,0.56797725,0.36333723243750865,6.2876,1.9489890650000155,-2.11525
314,0.314,0.565862,0.37080375600006665,6.34825,1.9604374065000152,-2.16555
315,0.315,0.56369645,0.378553907397436,6.4116,1.9727201664999965,-2.16115
316,0.316,0.5615353,0.38677425390994175,6.4747,1.9855698500000056,-2.1607
317,0.317,0.5593745999999999,0.3954661748399958,6.5345,1.9973107150000033,-2.19285
318,0.318,0.5571817499999999,0.4038374169375165,6.6042,2.0105538634999984,-2.21505
319,0.319,0.5549666999999999,0.41262459111004135,6.6741,2.0247101480000036,-2.20435
320,0.32,0.55276235,0.42138017247751125,6.73925,2.037544593000001,-2.2339
321,0.321,0.5505284500000001,0.4305333905974985,6.80525,2.0508771794999996,-2.27345
322,0.322,0.548255,0.43961297499999635,6.88985,2.067414648500005,-2.2943
323,0.323,0.5459607,0.4499736555099953,6.97105,2.0831942775000094,-2.30765
324,0.324,0.54365305,0.4612705756974756,7.05755,2.0994548475000054,-2.2943
325,0.325,0.54135875,0.46983164843748093,7.1336,2.1146184894999998,-2.2967
326,0.326,0.53906205,0.48108279979752844,7.20625,2.1288666460000103,-2.3505
327,0.327,0.53671155,0.4919894465975231,7.2877,2.145412577500019,-2.36355
328,0.328,0.5343479999999999,0.5026523960000486,7.3822,2.163459784000017,-2.39875
329,0.329,0.53194925,0.5149600744374911,7.47015,2.181360608500004,-2.39115
330,0.33,0.5295580999999999,0.5278396243900061,7.5582,2.1993271764999966,-2.40545
331,0.331,0.52715265,0.54042634797754,7.631,2.2149344134999827,-2.3958
332,0.332,0.5247568499999999,0.5525848280775244,7.7071,2.2303060714999914,-2.4441
333,0.333,0.5223127500000001,0.5654569374374696,7.79175,2.2477670974999917,-2.4722
334,0.334,0.51984055,0.5786456256975071,7.8826,2.266654179499981,-2.51365
335,0.335,0.5173269,0.59379283638997,7.98385,2.2870790674999877,-2.50525
